path,annotator,recorder,date,time,audio_duration,start_time,end_time,low_frequency,high_frequency,specie,bbox
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,32.720727,33.091234,5524.640625,7141.974609,Anthus pratensis,"[2, 0.5478494623655914, 0.156951225701114, 0.005376344086021506, 0.02475262083519662]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,10.748571,11.254286,961.957947,1172.808105,Bird,"[0, 0.1827956989247312, 0.32828173595172316, 0.008602150537634409, 0.01910499588559875]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,36.282857,36.617143,917.449219,1213.924194,Bird,"[0, 0.6069892473118279, 0.3289042949100411, 0.005376344086021506, 0.026993448043838054]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,31.268571,31.877143,935.107666,1193.254272,Bird,"[0, 0.5258064516129032, 0.3288131755519828, 0.010752688172043012, 0.02350007902686802]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,16.114286,16.628571,961.957947,1183.003418,Bird,"[0, 0.27204301075268816, 0.32786454220436856, 0.008602150537634409, 0.01993938338030795]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,40.242857,40.791429,917.449219,1193.254272,Bird,"[0, 0.6747311827956989, 0.32973207748525446, 0.00967741935483871, 0.02533788289341131]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,45.917143,46.405714,926.254517,1142.551392,Bird,"[0, 0.7688172043010753, 0.3313645370698463, 0.008602150537634409, 0.020231380822937312]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,3.985714,4.534286,926.254517,1193.254272,Bird,"[0, 0.07043010752688172, 0.3292716817599319, 0.00967741935483871, 0.02441709144276616]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,25.554279,26.168571,971.005371,1224.343384,Bird,"[0, 0.4306451612903226, 0.32575775499452564, 0.00967741935483871, 0.022348114290726546]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,21.128571,21.437143,952.959229,1172.808105,Bird,"[0, 0.3543010752688172, 0.328734747113112, 0.005376344086021506, 0.020011018208376443]"
AM8/2023_03_03/AM8_20230303_060000.WAV,Giulia,AM8,2023/03/03,06:00:00,00:01:00,59.742857,60.0,840.315796,1132.574829,Bird,"[0, 0.9978494623655914, 0.3364805321120552, 0.004301075268817204, 0.02877248896349807]"
AM1/2023_05_12/AM1_20230512_080000.WAV,Edu,AM1,2023/05/12,08:00:00,00:01:00,2.701034,5.190982,2990.191251,5632.913719,Bird,"[0, 0.06505376344086021, 0.19798096619467367, 0.041935483870967745, 0.06104882943797358]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,51.780586,53.69328,2528.030273,4269.407227,Bird,"[0, 0.878494623655914, 0.21943221812419242, 0.03225806451612903, 0.050516700155434295]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,38.37019,38.749282,2686.539551,4882.952148,Bird,"[0, 0.6419354838709678, 0.21002899557703283, 0.0064516129032258064, 0.05759835542734302]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,55.502585,57.970994,2314.371826,4732.096191,Bird,"[0, 0.9451612903225807, 0.21872892891811455, 0.04086021505376344, 0.06894785563396369]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,50.819931,51.255026,2780.586914,5319.754395,Bird,"[0, 0.85, 0.20424091416509088, 0.007526881720430108, 0.06254067208445063]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,41.122918,41.50201,2440.807129,5037.995117,Bird,"[0, 0.6881720430107527, 0.21314592860934942, 0.0064516129032258064, 0.0698587795388577]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,47.429638,50.173751,2804.50415,4921.316406,Bird,"[0, 0.8129032258064516, 0.20758050127435068, 0.04516129032258064, 0.054210226559862656]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,45.956347,46.326824,2828.584717,5402.768555,Bird,"[0, 0.7688172043010753, 0.20266965709978688, 0.0064516129032258064, 0.06238353314748175]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,35.643308,37.060597,2595.033447,4921.316406,Bird,"[0, 0.6053763440860215, 0.21132212223962538, 0.023655913978494623, 0.061693468490412046]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,25.85583,26.066916,2640.473389,6542.338867,Bird,"[0, 0.432258064516129, 0.19676205399442012, 0.004301075268817204, 0.08746684172779236]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,24.968409,25.101953,2572.54541,4549.249512,Bird,"[0, 0.4172043010752688, 0.2155307991128452, 0.002150537634408602, 0.054954154420284694]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,32.059161,34.389719,2572.54541,5278.671387,Bird,"[0, 0.5532258064516129, 0.20836290571722033, 0.03978494623655914, 0.06928994121153442]"
AM10/2023_05_09/AM10_20230509_100000.WAV,Edu,AM10,2023/05/09,10:00:00,00:01:00,23.654509,23.908673,2852.832031,7002.745605,Bird,"[0, 0.3956989247311828, 0.1897556588804969, 0.004301075268817204, 0.08656585229822727]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,45.58587,48.898243,2737.083008,5392.000488,Bird,"[0, 0.7865591397849462, 0.2043508067580793, 0.054838709677419356, 0.06536118791040194]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,6.737507,8.676048,1755.865112,3896.716797,Bird,"[0, 0.12795698924731183, 0.24140261409592503, 0.03225806451612903, 0.0768470962107432]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,58.664561,59.896611,3029.924072,5851.25293,Bird,"[0, 0.9876344086021506, 0.1955117307990787, 0.02043010752688172, 0.06344231102004429]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,36.875359,39.968409,2705.998779,5675.109375,Bird,"[0, 0.6397849462365591, 0.20243478387184363, 0.05161290322580645, 0.07139532340676243]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,55.649052,57.122343,2864.283447,6155.705566,Bird,"[0, 0.939247311827957, 0.19577662598099432, 0.024731182795698924, 0.0737515615056975]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,42.415279,50.957783,5421.440252,6190.223996,Bird,"[0, 0.7774193548387097, 0.16475355131668415, 0.14193548387096774, 0.012783523036525123]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,53.69328,53.977599,3029.924072,3981.002686,Bird,"[0, 0.896774193548387, 0.21407453135041465, 0.004301075268817204, 0.02631670991737235]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,28.966111,32.843194,2705.998779,5851.25293,Bird,"[0, 0.5145161290322581, 0.2009615104321407, 0.06559139784946237, 0.07434187028616832]"
AM10/2023_05_09/AM10_20230509_110000.WAV,Edu,AM10,2023/05/09,11:00:00,00:01:00,51.77197,52.271683,3063.965088,7300.675293,Bird,"[0, 0.8666666666666667, 0.1843060851582433, 0.008602150537634409, 0.08369959322215892]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,18.73923,19.040781,2872.33252,3029.809326,Bird,"[0, 0.31451612903225806, 0.2298092131565237, 0.005376344086021506, 0.0051453520772027535]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,20.262857,20.677771,2721.505615,4510.510742,Bird,"[0, 0.34086021505376346, 0.21322986024282994, 0.0064516129032258064, 0.048703481086746124]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,33.635841,34.101091,4344.628906,5834.875977,Bird,"[0, 0.5639784946236559, 0.17827549001343215, 0.007526881720430108, 0.028429451319376946]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,35.410684,35.72085,3684.716797,8043.72168,Bird,"[0, 0.5919354838709677, 0.17074224107115218, 0.005376344086021506, 0.07525896423477281]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,35.884549,36.625503,2577.046387,4510.510742,Bird,"[0, 0.603763440860215, 0.21585874039698416, 0.011827956989247311, 0.053961241395054545]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,48.816772,50.264216,3029.809326,5626.83252,Bird,"[0, 0.8252688172043011, 0.197398608078783, 0.024731182795698924, 0.05967585807827859]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,8.021252,9.796094,2939.63386,4639.769239,Bird,"[0, 0.1478494623655914, 0.20815181994737855, 0.02903225806451613, 0.0439947928667069]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,50.66054,51.418725,2710.096044,4523.377498,Bird,"[0, 0.85, 0.2132950568099274, 0.011827956989247311, 0.049383073166361716]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,51.875359,52.685238,2796.105957,4740.20166,Bird,"[0, 0.8709677419354839, 0.2095323710571015, 0.012903225806451613, 0.05088469737715161]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,53.296956,53.839747,3070.250488,5558.966309,Bird,"[0, 0.8924731182795699, 0.1973443852252143, 0.008602150537634409, 0.05722789121564809]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,50.264216,52.168294,6160.758679,8687.794586,Bird,"[0, 0.853225806451613, 0.14225455549381008, 0.03118279569892473, 0.033134378902504424]"
AM10/2023_05_23/AM10_20230523_080000.WAV,Edu,AM10,2023/05/23,08:00:00,00:01:00,57.975302,59.026422,2684.804199,4567.006836,Bird,"[0, 0.9741935483870968, 0.2132843174853492, 0.017204301075268817, 0.05121228913563721]"
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,00:01:00,28.697143,29.931429,2428.807373,3631.21167,Bird,"[0, 0.4876344086021505, 0.22916610196337794, 0.02043010752688172, 0.038768630063987244]"
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,00:01:00,33.977143,35.451429,2721.505615,3293.022705,Bird,"[0, 0.5779569892473119, 0.22839372792506663, 0.024731182795698924, 0.01837574572227276]"
AM10/2023_07_18/AM10_20230718_060000.WAV,Giulia,AM10,2023/07/18,06:00:00,00:01:00,1.542857,14.365714,2842.062774,14976.646741,Bird,"[0, 0.13172043010752688, 0.15329697247066237, 0.21397849462365592, 0.16021240655096802]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,40.175187,43.776565,1297.320435,2103.848633,Bird,"[0, 0.6989247311827957, 0.28569950166801966, 0.060215053763440864, 0.04660604688505832]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,1.645606,23.055715,5703.457031,9120.854492,Bird,"[0, 0.2053763440860215, 0.14362743322011273, 0.35698924731182796, 0.04525872708674794]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,27.001723,30.068926,1179.676113,2035.255186,Bird,"[0, 0.4752688172043011, 0.2918791065433878, 0.05161290322580645, 0.052574517075215654]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,27.587593,36.435956,6256.26741,9059.058659,Bird,"[0, 0.5327956989247312, 0.1394960864237907, 0.14731182795698924, 0.035685331052251364]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,15.792648,17.44687,1450.161011,2187.778076,Bird,"[0, 0.2763440860215054, 0.27844583180350085, 0.02795698924731183, 0.03964064287374143]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,49.781735,55.373349,1297.320435,1866.413696,Bird,"[0, 0.8758064516129033, 0.29147140467585, 0.0935483870967742, 0.03506224086939775]"
AM10/2023_07_18/AM10_20230718_062000.WAV,Giulia,AM10,2023/07/18,06:20:00,00:01:00,32.110856,36.970132,1361.74922,2250.928358,Bird,"[0, 0.5752688172043011, 0.280106229648217, 0.08172043010752689, 0.04844778497213682]"
AM10/2023_07_18/AM10_20230718_084000.WAV,Giulia,AM10,2023/07/18,08:40:00,00:01:00,35.862861,39.283344,1571.919434,8576.388672,Bird,"[0, 0.625268817204301, 0.20871283174895064, 0.05698924731182796, 0.16356262828075568]"
AM10/2023_07_18/AM10_20230718_084000.WAV,Giulia,AM10,2023/07/18,08:40:00,00:01:00,54.468696,58.005461,1639.99993,4240.867188,Bird,"[0, 0.9370967741935484, 0.24061368275948689, 0.05913978494623656, 0.09158648308473405]"
AM10/2023_07_18/AM10_20230718_085000.WAV,Giulia,AM10,2023/07/18,08:50:00,00:01:00,15.540461,18.519816,1345.488037,14980.464844,Bird,"[0, 0.2833333333333333, 0.1893271960306296, 0.05053763440860215, 0.23232199905736411]"
AM10/2023_07_18/AM10_20230718_090000.WAV,Giulia,AM10,2023/07/18,09:00:00,00:01:00,27.678573,37.710906,2757.616943,12555.78125,Bird,"[0, 0.5446236559139785, 0.16324897997488522, 0.16666666666666666, 0.14612383719262387]"
AM10/2023_07_18/AM10_20230718_095000.WAV,Giulia,AM10,2023/07/18,09:50:00,00:01:00,4.161401,5.646061,2044.515381,5524.640625,Bird,"[0, 0.08118279569892473, 0.21724088557430118, 0.024731182795698924, 0.09582669891117776]"
AM10/2023_07_18/AM10_20230718_095000.WAV,Giulia,AM10,2023/07/18,09:50:00,00:01:00,9.876009,20.46927,1876.962524,8576.388672,Bird,"[0, 0.25268817204301075, 0.20016424640113792, 0.17634408602150536, 0.14646545758513024]"
AM10/2023_07_18/AM10_20230718_095000.WAV,Giulia,AM10,2023/07/18,09:50:00,00:01:00,34.79592,38.621265,2757.616943,11746.515625,Bird,"[0, 0.6112903225806452, 0.16646026929162674, 0.06344086021505377, 0.13970125855914078]"
AM10/2023_07_18/AM10_20230718_103000.WAV,Giulia,AM10,2023/07/18,10:30:00,00:01:00,27.476271,34.759138,3140.36792,4673.780273,Bird,"[0, 0.5177419354838709, 0.20461595530616533, 0.12150537634408602, 0.03833118981156992]"
AM11/2023_03_03/AM11_20230303_070000.WAV,Giulia,AM11,2023/03/03,07:00:00,00:01:00,41.09607,41.594321,2905.912598,3305.07959,Bird,"[0, 0.6881720430107527, 0.22505748936238054, 0.008602150537634409, 0.012407883146613438]"
AM11/2023_03_03/AM11_20230303_073000.WAV,Giulia,AM11,2023/03/03,07:30:00,00:01:00,4.287985,5.297431,3920.294434,3998.044678,Bird,"[0, 0.07956989247311828, 0.2014509657144297, 0.017204301075268817, 0.0018931571891450897]"
AM11/2023_03_03/AM11_20230303_073000.WAV,Giulia,AM11,2023/03/03,07:30:00,00:01:00,9.093635,9.982292,3275.973633,3998.044678,Bird,"[0, 0.15806451612903225, 0.21010531559172493, 0.015053763440860216, 0.019201856943735534]"
AM11/2023_03_03/AM11_20230303_073000.WAV,Giulia,AM11,2023/03/03,07:30:00,00:01:00,22.432117,23.866478,1176.34314,4406.858398,Bird,"[0, 0.3849462365591398, 0.25477918022740764, 0.023655913978494623, 0.12731986159863276]"
AM11/2023_03_03/AM11_20230303_073000.WAV,Giulia,AM11,2023/03/03,07:30:00,00:01:00,16.209361,16.757223,4239.229004,4322.344727,Bird,"[0, 0.27419354838709675, 0.19392181017809318, 0.008602150537634409, 0.0018717519033874027]"
AM11/2023_03_03/AM11_20230303_073000.WAV,Giulia,AM11,2023/03/03,07:30:00,00:01:00,27.451303,28.344274,2837.625732,4322.344727,Bird,"[0, 0.4645161290322581, 0.2132698635158213, 0.015053763440860216, 0.04056785857884369]"
AM11/2023_03_03/AM11_20230303_083000.WAV,Giulia,AM11,2023/03/03,08:30:00,00:01:00,41.490789,47.443927,658.227905,4617.65625,Bird,"[0, 0.7408602150537634, 0.28051253333533216, 0.0989247311827957, 0.18779514866129118]"
AM11/2023_03_03/AM11_20230303_093000.WAV,Giulia,AM11,2023/03/03,09:30:00,00:01:00,59.380402,59.540015,2277.299805,2378.345215,Bird,"[0, 0.9903225806451613, 0.2526669329840052, 0.002150537634408602, 0.004185140007527772]"
AM11/2023_03_03/AM11_20230303_093000.WAV,Giulia,AM11,2023/03/03,09:30:00,00:01:00,35.317643,53.388438,1362.43689,2054.238525,Bird,"[0, 0.7387096774193549, 0.2844891629596923, 0.3010752688172043, 0.03958458125823588]"
AM11/2023_03_03/AM11_20230303_100000.WAV,Giulia,AM11,2023/03/03,10:00:00,00:01:00,19.90419,20.201847,3805.852783,4446.304688,Bird,"[0, 0.3338709677419355, 0.19775687383398713, 0.005376344086021506, 0.014993337671805886]"
AM11/2023_03_03/AM11_20230303_100000.WAV,Giulia,AM11,2023/03/03,10:00:00,00:01:00,23.866478,25.046321,3532.304443,3961.852783,Bird,"[0, 0.40698924731182795, 0.2069124784204489, 0.02043010752688172, 0.011062940495558128]"
AM11/2023_03_03/AM11_20230303_100000.WAV,Giulia,AM11,2023/03/03,10:00:00,00:01:00,20.89638,21.060307,3207.831055,3516.166504,Bird,"[0, 0.3489247311827957, 0.21730897375056965, 0.0032258064516129032, 0.008847196012966841]"
AM11/2023_03_03/AM11_20230303_100000.WAV,Giulia,AM11,2023/03/03,10:00:00,00:01:00,22.466628,22.617613,4747.935059,5347.587891,Bird,"[0, 0.37526881720430105, 0.17820020010442472, 0.002150537634408602, 0.011465358822246821]"
AM11/2023_03_03/AM11_20230303_110000.WAV,Giulia,AM11,2023/03/03,11:00:00,00:01:00,10.671429,13.569274,8795.058594,9303.066406,Bird,"[0, 0.20161290322580644, 0.12179784288953388, 0.04838709677419355, 0.005413223527416838]"
AM11/2023_03_03/AM11_20230303_110000.WAV,Giulia,AM11,2023/03/03,11:00:00,00:01:00,21.431299,24.019621,9045.75293,9390.336914,Bird,"[0, 0.37849462365591396, 0.11999312628961274, 0.043010752688172046, 0.0036039761299514485]"
AM11/2023_03_03/AM11_20230303_110000.WAV,Giulia,AM11,2023/03/03,11:00:00,00:01:00,26.400876,27.664286,7929.765625,8234.894531,Bird,"[0, 0.45, 0.13266834287036963, 0.02043010752688172, 0.0036397656058168994]"
AM11/2023_03_03/AM11_20230303_180000.WAV,Giulia,AM11,2023/03/03,18:00:00,00:01:00,29.813146,29.990015,4904.260254,5268.647949,Bird,"[0, 0.4978494623655914, 0.17735561252641513, 0.002150537634408602, 0.006908908992108814]"
AM11/2023_03_03/AM11_20230303_180000.WAV,Giulia,AM11,2023/03/03,18:00:00,00:01:00,48.94084,49.505957,2413.012451,3476.856689,Bird,"[0, 0.8198924731182796, 0.23157426653613264, 0.00967741935483871, 0.03521019898948895]"
AM11/2023_03_03/AM11_20230303_180000.WAV,Giulia,AM11,2023/03/03,18:00:00,00:01:00,26.258518,26.439701,3221.859375,3748.433838,Bird,"[0, 0.43870967741935485, 0.2140154640176187, 0.002150537634408602, 0.014592914607192265]"
AM11/2023_03_03/AM11_20230303_183000.WAV,Giulia,AM11,2023/03/03,18:30:00,00:01:00,37.297708,38.264015,824.502869,3939.226074,Bird,"[0, 0.6295698924731182, 0.2773156156391741, 0.016129032258064516, 0.15076495521074995]"
AM11/2023_05_30/AM11_20230530_062000.WAV,Giulia,AM11,2023/05/30,06:20:00,00:01:00,27.684428,28.015978,966.308442,6663.222168,Bird,"[0, 0.4639784946236559, 0.2443314761541559, 0.005376344086021506, 0.1861355391666288]"
AM11/2023_05_30/AM11_20230530_062000.WAV,Giulia,AM11,2023/05/30,06:20:00,00:01:00,36.914195,37.279876,958.078186,8974.25293,Bird,"[0, 0.617741935483871, 0.23039196353896274, 0.005376344086021506, 0.2156637088971894]"
