path,annotator,recorder,date,time,audio_duration,start_time,end_time,low_frequency,high_frequency,specie,bbox
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,13.714282,13.833825,6070.038574,8576.388672,anthus pratensis,"[2, 0.22903225806451613, 0.14359167368470943, 0.002150537634408602, 0.03332031215227331]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,12.76313,12.851609,6510.221191,7829.07959,anthus pratensis,"[2, 0.2129032258064516, 0.1446115568204149, 0.002150537634408602, 0.017782973729420674]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,11.690319,11.817508,4797.363953,7338.897215,anthus pratensis,"[2, 0.1956989247311828, 0.1624437023075043, 0.002150537634408602, 0.040981574100578066]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,10.988015,11.115204,5158.632293,9022.65526,anthus pratensis,"[2, 0.18387096774193548, 0.1489884938971913, 0.002150537634408602, 0.05389383099844022]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,42.995379,43.802752,5852.892144,7892.06015,anthus pratensis,"[2, 0.7225806451612903, 0.14935563248955752, 0.012903225806451613, 0.02881588096708083]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,0.575115,1.305069,5929.363281,8974.25293,anthus pratensis,"[2, 0.015053763440860216, 0.14253616391693777, 0.012903225806451613, 0.03995210965313943]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,15.544696,15.627645,6510.221191,7829.07959,anthus pratensis,"[2, 0.2591397849462366, 0.1446115568204149, 0.002150537634408602, 0.017782973729420674]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,50.781551,50.92533,5085.890222,7932.844812,anthus pratensis,"[2, 0.8473118279569892, 0.1558776093176468, 0.002150537634408602, 0.04285361809116817]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,17.872806,20.140086,5592.792277,7575.899267,anthus pratensis,"[2, 0.31666666666666665, 0.15351731712058841, 0.03763440860215054, 0.029256629114963986]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,57.804591,58.324406,4698.631816,6522.828997,anthus pratensis,"[2, 0.9672043010752688, 0.1691278376620501, 0.00967741935483871, 0.03162260496217036]"
AM16/2023_03_03/AM16_20230303_090000.WAV,Giulia,AM16,2023/03/03,09:00:00,00:01:00,53.972334,54.293071,5144.625,8576.388672,anthus pratensis,"[2, 0.9016129032258065, 0.15156451892457337, 0.005376344086021506, 0.04926600263200116]"
AM16/2023_03_03/AM16_20230303_103000.WAV,Giulia,AM16,2023/03/03,10:30:00,00:01:00,29.943306,32.969102,1644.521308,6360.402344,anthus pratensis,"[2, 0.5241935483870968, 0.22094446048070437, 0.05053763440860215, 0.13039412379016596]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,48.485066,58.130385,2178.415221,4634.198099,bird,"[0, 0.8881720430107527, 0.22265459626530687, 0.16129032258064516, 0.07276870547301896]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,39.559161,45.486789,2091.066895,4181.642578,bird,"[0, 0.7086021505376344, 0.2295800507146607, 0.0989247311827957, 0.0668077609208423]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,12.079265,20.570075,1866.813609,4594.72111,bird,"[0, 0.271505376344086, 0.23050729195121455, 0.14086021505376345, 0.08682467829467592]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,25.463814,26.454624,2548.418213,4759.150879,bird,"[0, 0.432258064516129, 0.2138108378475427, 0.017204301075268817, 0.06021081972777418]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,0.0,4.984204,2412.179594,5165.995605,bird,"[0, 0.04139784946236559, 0.21250527666087632, 0.08279569892473118, 0.07341473530359399]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,21.728891,22.655083,2396.427002,4545.447266,bird,"[0, 0.36935483870967745, 0.218989283161055, 0.016129032258064516, 0.06170991434143663]"
AM15/2023_03_29/AM15_20230329_060000.WAV,Edu,AM15,2023/03/29,06:00:00,00:01:00,58.879954,60.0,2158.747314,4847.050293,bird,"[0, 0.9903225806451613, 0.22092723106042947, 0.01935483870967742, 0.07797203588502893]"
AM15/2023_03_29/AM15_20230329_063000.WAV,Edu,AM15,2023/03/29,06:30:00,00:01:00,58.587019,59.056577,2445.181152,4074.340576,bird,"[0, 0.9801075268817204, 0.22329240955050086, 0.007526881720430108, 0.04922062320491323]"
AM15/2023_03_29/AM15_20230329_063000.WAV,Edu,AM15,2023/03/29,06:30:00,00:01:00,19.46726,20.414991,3141.071713,3737.230713,bird,"[0, 0.3317204301075269, 0.21538375025564171, 0.016129032258064516, 0.01675239622635622]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,28.552556,29.284894,2429.727051,7078.746094,bird,"[0, 0.48118279569892475, 0.1969730354507275, 0.011827956989247311, 0.10308177271882585]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,10.890293,11.269385,1757.164673,6645.547363,bird,"[0, 0.18387096774193548, 0.21563729787275976, 0.0064516129032258064, 0.12823508584015475]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,13.242389,13.621482,1938.637645,7078.746094,bird,"[0, 0.22365591397849463, 0.207856229972948, 0.0064516129032258064, 0.12484816176326682]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,17.248708,18.161976,2255.431885,5604.674805,bird,"[0, 0.2946236559139785, 0.21181534811113165, 0.015053763440860216, 0.08774862216187342]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,26.657094,27.225732,2108.668457,6787.197266,bird,"[0, 0.4483870967741935, 0.20583123670444653, 0.008602150537634409, 0.11268929397398565]"
AM15/2023_03_29/AM15_20230329_070000.WAV,Edu,AM15,2023/03/29,07:00:00,00:01:00,0.0,60.0,1929.349437,5682.314587,bird,"[0, 0.5, 0.21867904506967842, 1.0, 0.10412847147530385]"
AM15/2023_03_29/AM15_20230329_073000.WAV,Edu,AM15,2023/03/29,07:30:00,00:01:00,26.713096,28.836875,1868.912947,3963.667211,bird,"[0, 0.46236559139784944, 0.23757407747466408, 0.034408602150537634, 0.07247441549512566]"
AM15/2023_03_29/AM15_20230329_073000.WAV,Edu,AM15,2023/03/29,07:30:00,00:01:00,49.949742,50.384836,1922.148062,3002.21444,bird,"[0, 0.8354838709677419, 0.2496111583289818, 0.0064516129032258064, 0.0429852218760047]"
AM15/2023_03_29/AM15_20230329_073000.WAV,Edu,AM15,2023/03/29,07:30:00,00:01:00,44.220276,44.603676,2243.376207,6640.807818,bird,"[0, 0.7397849462365591, 0.20389742226836435, 0.0064516129032258064, 0.1046177829635538]"
AM15/2023_03_29/AM15_20230329_073000.WAV,Edu,AM15,2023/03/29,07:30:00,00:01:00,39.559161,40.140724,4042.060059,7219.84668,bird,"[0, 0.6639784946236559, 0.17148920977642257, 0.00967741935483871, 0.05591938427022557]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,52.70247,55.416427,2361.811279,4744.313477,bird,"[0, 0.9, 0.21762664914693666, 0.04516129032258064, 0.0672404217776201]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,50.048823,52.185526,2300.597656,6237.31543,bird,"[0, 0.8510752688172043, 0.20570475845301184, 0.035483870967741936, 0.09614708425222177]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,46.89977,49.333716,2128.252351,5821.82562,bird,"[0, 0.8010752688172043, 0.2127806678015599, 0.04086021505376344, 0.09700810699976627]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,9.606548,10.666284,2270.451416,4911.760742,bird,"[0, 0.1682795698924731, 0.21785629216893077, 0.01827956989247312, 0.07438708857636454]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,11.915566,12.77714,1801.908936,5571.016113,bird,"[0, 0.2053763440860215, 0.22292628577349624, 0.015053763440860216, 0.10880915793982127]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,14.284894,15.710798,2721.505615,6238.875945,bird,"[0, 0.24946236559139784, 0.19759435095357003, 0.023655913978494623, 0.07997449966526594]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,17.054854,18.209362,3085.041992,5977.075973,bird,"[0, 0.29354838709677417, 0.19361731675576008, 0.01935483870967742, 0.06375541272744402]"
AM15/2023_03_29/AM15_20230329_080000.WAV,Edu,AM15,2023/03/29,08:00:00,00:01:00,30.422171,32.550258,2039.931396,7052.294434,bird,"[0, 0.5241935483870968, 0.20558183052701304, 0.035483870967741936, 0.11957756707858294]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,33.769385,35.083285,2042.124512,4921.605469,bird,"[0, 0.5731182795698925, 0.22286837859416578, 0.021505376344086023, 0.08479730529482808]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,24.699797,25.372017,2042.124512,4408.467285,bird,"[0, 0.4166666666666667, 0.22817554642980878, 0.011827956989247311, 0.07418296962354205]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,22.13157,23.908673,1977.285767,4658.897949,bird,"[0, 0.38333333333333336, 0.22706761470119516, 0.02903225806451613, 0.0826196151324734]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,18.012064,20.950874,2009.511108,4723.401367,bird,"[0, 0.3241935483870968, 0.22562564002147642, 0.04838709677419355, 0.08238670000866403]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,2.26659,9.333524,1882.890869,4854.746094,bird,"[0, 0.09623655913978495, 0.22744062863204675, 0.11720430107526882, 0.09130470097933147]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,30.27578,31.611603,1646.995461,4229.411941,bird,"[0, 0.5150537634408602, 0.24053889189872088, 0.021505376344086023, 0.09091541608847512]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,46.581438,47.917261,2042.124512,2998.219482,bird,"[0, 0.7870967741935484, 0.246756970050686, 0.021505376344086023, 0.037020122381787625]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,45.448018,45.598962,1913.980225,2660.646973,bird,"[0, 0.7580645161290323, 0.2556380217274614, 0.002150537634408602, 0.03175250734478424]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,43.702955,44.288994,1882.890869,3468.260254,bird,"[0, 0.7327956989247312, 0.24365039331669067, 0.00967741935483871, 0.05888517161004365]"
AM15/2023_03_29/AM15_20230329_083000.WAV,Edu,AM15,2023/03/29,08:30:00,00:01:00,36.862435,43.177244,2142.338379,4854.746094,bird,"[0, 0.6666666666666666, 0.22121853625243224, 0.1053763440860215, 0.07886051622010241]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,59.112319,60.0,1876.962524,4787.80957,bird,"[0, 0.9924731182795699, 0.2282618222039461, 0.015053763440860216, 0.09027030597951383]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,56.388964,57.698932,1478.484985,4562.120605,bird,"[0, 0.9505376344086022, 0.2420914161156306, 0.021505376344086023, 0.10862010059502848]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,53.32088,53.872056,1876.962524,3939.226074,bird,"[0, 0.8930107526881721, 0.2376650566137511, 0.00967741935483871, 0.0714638371599039]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,49.333716,49.867892,2662.951268,3842.828613,bird,"[0, 0.8258064516129032, 0.22199990362393407, 0.008602150537634409, 0.03535682442573853]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,36.825622,37.736933,1669.361694,4138.202148,bird,"[0, 0.6204301075268818, 0.24093957155072723, 0.015053763440860216, 0.0875134590311309]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,55.475434,56.061472,2801.075323,4037.669189,bird,"[0, 0.928494623655914, 0.21717861167423563, 0.00967741935483871, 0.035249868947259275]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,14.284894,15.650674,2102.753662,5023.181641,bird,"[0, 0.2489247311827957, 0.22047353422709298, 0.02258064516129032, 0.08394625852779916]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,6.446423,8.800976,1876.962524,4787.80957,bird,"[0, 0.12634408602150538, 0.2282618222039461, 0.03978494623655914, 0.09027030597951383]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,21.728891,24.630851,2615.419678,4787.80957,bird,"[0, 0.38548387096774195, 0.21227059147732605, 0.04838709677419355, 0.058287844526273676]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,2.663028,2.895719,2479.069824,3476.856689,bird,"[0, 0.0456989247311828, 0.23027251229627535, 0.0032258064516129032, 0.03260669050977441]"
AM15/2023_03_29/AM15_20230329_090000.WAV,Edu,AM15,2023/03/29,09:00:00,00:01:00,0.654984,1.335439,1823.416382,4240.867188,bird,"[0, 0.016129032258064516, 0.23550375046030445, 0.010752688172043012, 0.0813666184863692]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,37.650775,39.018957,1797.862549,4654.005371,bird,"[0, 0.6381720430107527, 0.23170333959417183, 0.02258064516129032, 0.09168848902970621]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,3.399885,3.545376,1434.244629,3304.437744,bird,"[0, 0.05698924731182796, 0.2591011577363041, 0.002150537634408602, 0.0804577746953949]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,42.526569,47.309677,1596.193108,5719.698242,bird,"[0, 0.7483870967741936, 0.22749979669756226, 0.07956989247311828, 0.1230342360198547]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,53.605281,60.0,1708.803589,6038.100098,bird,"[0, 0.946236559139785, 0.2216027779748248, 0.10752688172043011, 0.12168477486964324]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,22.989082,26.432058,1622.920044,5719.698242,bird,"[0, 0.4112903225806452, 0.22669941348968983, 0.05698924731182796, 0.1214334696041098]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,18.683228,22.42028,1708.803589,5490.810059,bird,"[0, 0.3419354838709677, 0.2261824132741196, 0.06236559139784946, 0.1125255042710537]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,6.480896,6.858128,3930.311279,5876.973633,bird,"[0, 0.110752688172043, 0.18275965002572167, 0.0064516129032258064, 0.03878379086660411]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,9.78598,13.185865,2153.523193,4785.172363,bird,"[0, 0.19086021505376344, 0.22166329945557753, 0.05698924731182796, 0.07696703418618324]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,14.741452,17.861245,1949.99248,4279.027344,bird,"[0, 0.2709677419354839, 0.23183711623510153, 0.05161290322580645, 0.07576043568770902]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,29.836251,32.25366,1622.920044,4987.971191,bird,"[0, 0.5166666666666667, 0.23329732708342255, 0.03978494623655914, 0.10823764241664435]"
AM15/2023_03_29/AM15_20230329_093000.WAV,Edu,AM15,2023/03/29,09:30:00,00:01:00,27.259406,28.530592,1921.750977,4219.135742,bird,"[0, 0.4645161290322581, 0.23321968836585316, 0.021505376344086023, 0.07580799512731277]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,36.946277,40.591781,1754.102417,5614.778506,bird,"[0, 0.6456989247311828, 0.22384519834560387, 0.06129032258064516, 0.11215557399186427]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,28.845157,35.819931,1583.381318,5771.969727,bird,"[0, 0.5387096774193548, 0.22744974145093103, 0.11612903225806452, 0.12468808604594737]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,21.821314,27.359276,1977.616211,4448.319824,bird,"[0, 0.4096774193548387, 0.2292889191998972, 0.09247311827956989, 0.07814478823746776]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,18.606721,21.321458,1808.167847,6234.991545,bird,"[0, 0.33225806451612905, 0.21733187073270785, 0.04516129032258064, 0.11932946276171767]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,4.343579,13.961504,1754.102417,5935.471879,bird,"[0, 0.1521505376344086, 0.22116797082455775, 0.16021505376344086, 0.1175100290339565]"
AM15/2023_03_29/AM15_20230329_100000.WAV,Edu,AM15,2023/03/29,10:00:00,00:01:00,0.0,3.545376,2418.858154,5231.724121,bird,"[0, 0.02903225806451613, 0.21176261942020908, 0.05806451612903226, 0.0743669877817517]"
AM15/2023_03_29/AM15_20230329_103000.WAV,Edu,AM15,2023/03/29,10:30:00,00:01:00,15.357655,16.753805,2326.498779,5103.861328,bird,"[0, 0.2672043010752688, 0.2148317226871984, 0.02258064516129032, 0.07573466783240856]"
AM15/2023_03_29/AM15_20230329_103000.WAV,Edu,AM15,2023/03/29,10:30:00,00:01:00,18.848031,19.852052,2053.965088,4941.859863,bird,"[0, 0.32204301075268815, 0.22239176086584203, 0.016129032258064516, 0.08463588787637537]"
AM15/2023_03_29/AM15_20230329_103000.WAV,Edu,AM15,2023/03/29,10:30:00,00:01:00,21.045675,21.373167,1902.37085,5799.73291,bird,"[0, 0.3532258064516129, 0.2183719509482641, 0.005376344086021506, 0.1074576459237697]"
AM15/2023_03_29/AM15_20230329_110000.WAV,Edu,AM15,2023/03/29,11:00:00,00:01:00,5.2054,6.032749,1571.919434,4240.867188,bird,"[0, 0.09301075268817205, 0.24265729355322416, 0.013978494623655914, 0.09567370467220863]"
AM15/2023_03_29/AM15_20230329_170000.WAV,Edu,AM15,2023/03/29,17:00:00,00:01:00,10.833093,27.052569,2245.641602,4339.847168,bird,"[0, 0.3150537634408602, 0.22435269473829456, 0.2709677419354839, 0.06351264480780147]"
AM15/2023_03_29/AM15_20230329_170000.WAV,Edu,AM15,2023/03/29,17:00:00,00:01:00,6.205113,8.911232,2256.900785,4946.197266,bird,"[0, 0.12580645161290321, 0.2178080713661154, 0.04516129032258064, 0.07563765182103406]"
AM15/2023_03_29/AM15_20230329_170000.WAV,Edu,AM15,2023/03/29,17:00:00,00:01:00,3.671359,5.627693,1849.0896,4186.087891,bird,"[0, 0.07688172043010753, 0.23545649627106285, 0.03333333333333333, 0.07876549910195935]"
AM15/2023_03_29/AM15_20230329_170000.WAV,Edu,AM15,2023/03/29,17:00:00,00:01:00,30.741164,33.3611,2810.997803,4662.031738,bird,"[0, 0.5338709677419354, 0.2100778258000552, 0.04408602150537634, 0.04876967928935995]"
AM15/2023_03_29/AM15_20230329_170000.WAV,Edu,AM15,2023/03/29,17:00:00,00:01:00,35.819931,48.149953,2532.56958,4888.184082,bird,"[0, 0.6994623655913978, 0.21282210663173687, 0.2053763440860215, 0.06339104531251277]"
AM15/2023_03_29/AM15_20230329_173000.WAV,Edu,AM15,2023/03/29,17:30:00,00:01:00,34.515941,44.823323,2236.675049,4218.418457,bird,"[0, 0.6602150537634408, 0.2259133896625027, 0.17204301075268819, 0.06116261762442438]"
AM15/2023_03_29/AM15_20230329_173000.WAV,Edu,AM15,2023/03/29,17:30:00,00:01:00,0.0,2.654409,2181.115723,4034.075928,bird,"[0, 0.02204301075268817, 0.22927951233853655, 0.04408602150537634, 0.0592800152980497]"
