	start	end	specie	file
95	16.947157	18.192131	Curruca melanocephala	AM4_20230531_061000.WAV
96	17.851809	19.622343	Luscinia megarhynchos	AM4_20230531_061000.WAV
97	19.704193	20.027283	Unk	AM4_20230531_061000.WAV
98	20.229753	20.703619	Chloris chloris	AM4_20230531_061000.WAV
99	21.207639	23.615738	Unk	AM4_20230531_061000.WAV
100	23.67174	24.382539	Unk	AM4_20230531_061000.WAV
101	23.908673	24.778863	Luscinia megarhynchos	AM4_20230531_061000.WAV
102	24.655714	26.183228	Unk	AM4_20230531_061000.WAV
103	25.020103	25.354286	Unk	AM4_20230531_061000.WAV
104	26.738943	27.609133	Unk	AM4_20230531_061000.WAV
105	27.841758	29.323665	Carduelis carduelis	AM4_20230531_061000.WAV
106	29.323665	30.572947	Luscinia megarhynchos	AM4_20230531_061000.WAV
107	30.590178	32.227168	CURUND/CURMEL	AM4_20230531_061000.WAV
108	32.2444	33.73923	Unk	AM4_20230531_061000.WAV
109	33.778001	34.833429	Luscinia megarhynchos	AM4_20230531_061000.WAV
110	35.514072	35.854394	Unk	AM4_20230531_061000.WAV
111	37.090752	37.861861	Luscinia megarhynchos	AM4_20230531_061000.WAV
112	37.861861	38.499426	Unk	AM4_20230531_061000.WAV
113	38.55112	39.257611	Luscinia megarhynchos	AM4_20230531_061000.WAV
114	39.473004	40.588742	Unk	AM4_20230531_061000.WAV
115	40.571511	40.97645	Unk	AM4_20230531_061000.WAV
116	41.424469	41.919874	Unk	AM4_20230531_061000.WAV
117	41.424469	43.332855	CURUND/CURMEL	AM4_20230531_061000.WAV
118	42.053418	42.505744	Luscinia megarhynchos	AM4_20230531_061000.WAV
119	43.5	45.926192	Unk	AM4_20230531_061000.WAV
120	44.233199	45.288627	Unk	AM4_20230531_061000.WAV
121	44.310741	45.18093	Unk	AM4_20230531_061000.WAV
122	45.715106	45.995118	Luscinia megarhynchos	AM4_20230531_061000.WAV
123	46.020965	46.856692	Curruca undata	AM4_20230531_061000.WAV
124	46.934233	47.955198	Curruca melanocephala	AM4_20230531_061000.WAV
125	47.97243	49.195864	Unk	AM4_20230531_061000.WAV
126	49.122631	50.2556	CURUND/CURMEL	AM4_20230531_061000.WAV
127	49.26479	49.678346	Unk	AM4_20230531_061000.WAV
128	50.789776	51.983056	Unk	AM4_20230531_061000.WAV
129	51.151637	51.289489	Luscinia megarhynchos	AM4_20230531_061000.WAV
130	51.423033	51.733199	Unk	AM4_20230531_061000.WAV
131	51.983056	52.284607	Luscinia megarhynchos	AM4_20230531_061000.WAV
132	52.284607	53.469271	CURUND/CURMEL	AM4_20230531_061000.WAV
133	53.861287	55.829983	Unk	AM4_20230531_061000.WAV
134	56.769098	57.699598	CURUND/CURMEL	AM4_20230531_061000.WAV
135	57.531591	58.238082	Luscinia megarhynchos	AM4_20230531_061000.WAV
136	59.000574	60.0	uNK	AM4_20230531_061000.WAV
137	0.103389	0.228317	Cisticola juncidis	AM4_20230531_062000.WAV
138	0.814187	1.068352	Turdus merula	AM4_20230531_062000.WAV
139	2.335714	3.137143	Tringa stagnatilis	AM4_20230531_062000.WAV
140	2.494256	4.26479	Cisticola juncidis	AM4_20230531_062000.WAV
141	3.373061	4.157094	Unk	AM4_20230531_062000.WAV
142	4.325101	4.988512	Galerida theklae	AM4_20230531_062000.WAV
143	4.966973	9.192993	Cisticola juncidis	AM4_20230531_062000.WAV
144	5.445146	5.975014	Unk	AM4_20230531_062000.WAV
145	6.155945	7.234286	Unk	AM4_20230531_062000.WAV
146	7.435382	7.599081	Unk	AM4_20230531_062000.WAV
147	7.573234	7.810167	Unk	AM4_20230531_062000.WAV
148	8.335714	9.055141	Tringa nebularia	AM4_20230531_062000.WAV
149	9.192993	9.852096	Galerida theklae	AM4_20230531_062000.WAV
150	10.071798	11.958644	Unk	AM4_20230531_062000.WAV
151	10.20965	12.768524	Cisticola juncidis	AM4_20230531_062000.WAV
152	12.014647	12.613441	Unk	AM4_20230531_062000.WAV
153	12.51436	12.906376	Unk	AM4_20230531_062000.WAV
154	12.673751	13.289776	Unk	AM4_20230531_062000.WAV
155	13.289776	13.552556	Turdus merula	AM4_20230531_062000.WAV
156	13.440551	15.310167	Cisticola juncidis	AM4_20230531_062000.WAV
157	13.612866	14.125503	Galerida theklae	AM4_20230531_062000.WAV
158	14.172889	14.745836	Unk	AM4_20230531_062000.WAV
159	14.93969	15.417863	Lusscinia megarhynchos	AM4_20230531_062000.WAV
160	15.443711	15.986502	Galerida theklae	AM4_20230531_062000.WAV
161	15.986502	16.097143	Cisticola juncidis	AM4_20230531_062000.WAV
162	16.097143	16.292361	Turdus merula	AM4_20230531_062000.WAV
163	16.115738	16.873923	Unk	AM4_20230531_062000.WAV
164	16.757611	19.26479	Cisticola juncidis	AM4_20230531_062000.WAV
165	18.217978	18.351522	Unk	AM4_20230531_062000.WAV
166	19.686962	20.307295	Galerida theklae	AM4_20230531_062000.WAV
167	20.010052	20.109133	Cisticola juncidis	AM4_20230531_062000.WAV
168	20.307295	21.440264	Unk	AM4_20230531_062000.WAV
169	20.759621	20.871626	Cisticola juncidis	AM4_20230531_062000.WAV
170	20.897473	21.121482	Turdus merula	AM4_20230531_062000.WAV
171	21.599655	25.549971	Cisticola juncidis	AM4_20230531_062000.WAV
172	22.344917	22.698162	Unk	AM4_20230531_062000.WAV
173	23.029868	23.516657	Galerida theklae	AM4_20230531_062000.WAV
174	23.469271	24.552857	Luscinia megarhynchos	AM4_20230531_062000.WAV
175	24.796094	28.156232	Unk	AM4_20230531_062000.WAV
176	25.489661	25.761057	Turdus merula	AM4_20230531_062000.WAV
177	26.256462	27.174038	Cisticola juncidis	AM4_20230531_062000.WAV
178	26.458533	27.813337	Unk	AM4_20230531_062000.WAV
179	27.910684	32.765652	Cisticola juncidis	AM4_20230531_062000.WAV
180	29.095348	30.715106	Unk	AM4_20230531_062000.WAV
181	31.042504	32.2444	Ubnk	AM4_20230531_062000.WAV
182	33.071511	33.489374	Turdus merula	AM4_20230531_062000.WAV
183	33.450603	33.5583	Cisticola juncidis	AM4_20230531_062000.WAV
184	33.489374	35.445146	Unk	AM4_20230531_062000.WAV
185	33.933084	34.2	Galerida theklae	AM4_20230531_062000.WAV
186	34.2	34.325101	Cisticola juncidis	AM4_20230531_062000.WAV
187	34.553418	35.479609	Carduelis carduelis	AM4_20230531_062000.WAV
188	35.01436	35.100517	Cisticola juncidis	AM4_20230531_062000.WAV
189	35.794084	36.112866	Carduelis carduelis	AM4_20230531_062000.WAV
190	36.112866	37.943711	Cisticola juncidis	AM4_20230531_062000.WAV
191	36.599655	37.685238	Unk	AM4_20230531_062000.WAV
192	36.698736	37.302857	Luscinia megarhynchos	AM4_20230531_062000.WAV
193	37.978173	38.727743	Unk	AM4_20230531_062000.WAV
194	38.365882	38.499426	Turdus merula	AM4_20230531_062000.WAV
195	38.676048	39.800402	Cisticola juncidis	AM4_20230531_062000.WAV
196	38.852671	39.473004	Carduelis carduelis	AM4_20230531_062000.WAV
197	39.447157	40.804286	Galerida theklae	AM4_20230531_062000.WAV
198	40.757143	41.342619	Unk	AM4_20230531_062000.WAV
199	41.377082	41.894026	Unk	AM4_20230531_062000.WAV
200	41.799253	41.894026	Cisticola juncidis	AM4_20230531_062000.WAV
201	41.958644	42.036186	Unk	AM4_20230531_062000.WAV
202	42.118036	43.216542	Unk	AM4_20230531_062000.WAV
203	42.587593	42.669443	Cisticola juncidis	AM4_20230531_062000.WAV
204	42.587593	42.811603	Turdus merula	AM4_20230531_062000.WAV
205	43.216542	44.022114	Unk	AM4_20230531_062000.WAV
206	43.444859	43.763642	Unk	AM4_20230531_062000.WAV
207	43.444859	43.531017	Cisticola juncidis	AM4_20230531_062000.WAV
208	43.763642	45.034463	Unk	AM4_20230531_062000.WAV
209	44.022114	44.082424	Unk	AM4_20230531_062000.WAV
210	44.147042	48.118897	Cisticola juncidis	AM4_20230531_062000.WAV
211	44.345204	44.53475	Unk	AM4_20230531_062000.WAV
212	45.034463	45.488571	Unk	AM4_20230531_062000.WAV
213	45.883113	48.317059	Unk	AM4_20230531_062000.WAV
214	47.412407	49.122631	Luscinia megarhynchos	AM4_20230531_062000.WAV
215	48.523837	49.165709	Tringa glareola	AM4_20230531_062000.WAV
216	48.769385	48.868466	Cisticola juncidis	AM4_20230531_062000.WAV
217	49.587881	51.961516	Cisticola juncidis	AM4_20230531_062000.WAV
218	50.432223	51.71166	Unk	AM4_20230531_062000.WAV
219	51.896898	55.700747	Unk	AM4_20230531_062000.WAV
220	52.409535	52.5	Cisticola juncidis	AM4_20230531_062000.WAV
221	52.818782	52.943711	Cisticola juncidis	AM4_20230531_062000.WAV
222	53.271109	55.873061	Cisticola juncidis	AM4_20230531_062000.WAV
223	55.761057	55.873061	Cisticola juncidis	AM4_20230531_062000.WAV
224	55.786904	56.467547	Tringa glareola	AM4_20230531_062000.WAV
225	56.635554	56.867143	Unk	AM4_20230531_062000.WAV
226	57.423894	59.000574	Unk	AM4_20230531_062000.WAV
227	57.505744	57.604825	Cisticola juncidis	AM4_20230531_062000.WAV
228	57.699598	58.879954	Unk	AM4_20230531_062000.WAV
229	58.117461	58.410396	Turdus merula	AM4_20230531_062000.WAV
230	58.535325	59.470132	Cisticola juncidis	AM4_20230531_062000.WAV
231	59.530442	60.0	Unk	AM4_20230531_062000.WAV
232	0.077542	1.421597	Luscinia megarhynchos	AM4_20230531_063000.WAV
233	0.146468	0.943423	Unk	AM4_20230531_063000.WAV
234	1.580988	2.554566	Curruca melanocephala	AM4_20230531_063000.WAV
235	2.722573	5.100517	Unk	AM4_20230531_063000.WAV
236	5.203906	5.384836	Unk	AM4_20230531_063000.WAV
237	5.651924	6.526422	Unk	AM4_20230531_063000.WAV
238	6.022401	6.62981	Unk	AM4_20230531_063000.WAV
239	6.048248	6.155945	Unk	AM4_20230531_063000.WAV
240	6.543653	6.703044	Unk	AM4_20230531_063000.WAV
241	6.780586	7.573234	Luscinia megarhynchos	AM4_20230531_063000.WAV
242	7.599081	8.034176	Unk	AM4_20230531_063000.WAV
243	8.210798	8.598507	Curruca melanocephala	AM4_20230531_063000.WAV
244	8.826824	12.057725	Unk	AM4_20230531_063000.WAV
245	12.552857	12.673751	Luscinia megarhynchos	AM4_20230531_063000.WAV
246	12.613441	12.768524	Unk	AM4_20230531_063000.WAV
247	13.10023	14.401206	Unk	AM4_20230531_063000.WAV
248	13.127143	14.073808	Unk	AM4_20230531_063000.WAV
249	14.444285	14.627143	Lanius senator	AM4_20230531_063000.WAV
250	14.91815	15.443711	Chloris chloris	AM4_20230531_063000.WAV
251	16.438828	17.985353	Unk	AM4_20230531_063000.WAV
252	17.731189	18.136129	Unk	AM4_20230531_063000.WAV
253	19.170017	19.885123	Unk	AM4_20230531_063000.WAV
254	21.565192	22.82309	Luscinia megarhynchos	AM4_20230531_063000.WAV
255	22.948018	24.1973	Unk	AM4_20230531_063000.WAV
256	24.21884	25.089029	Unk	AM4_20230531_063000.WAV
257	24.507467	25.300115	Unk	AM4_20230531_063000.WAV
258	25.455198	25.605974	Unk	AM4_20230531_063000.WAV
259	25.860138	27.445714	Carduelis carduelis	AM4_20230531_063000.WAV
260	26.282309	26.687249	Unk	AM4_20230531_063000.WAV
261	27.479897	28.641429	Luscinia megarhynchos	AM4_20230531_063000.WAV
262	27.643596	29.965537	Cisticola juncidis	AM4_20230531_063000.WAV
263	29.470132	30.228317	Unk	AM4_20230531_063000.WAV
264	30.715106	30.951429	Unk	AM4_20230531_063000.WAV
265	30.986502	31.43452	Luscinia megarhynchos	AM4_20230531_063000.WAV
266	31.494831	33.5583	Unk	AM4_20230531_063000.WAV
267	33.23521	33.317059	Unk	AM4_20230531_063000.WAV
268	33.933084	34.510339	Cisticola juncidis	AM4_20230531_063000.WAV
269	34.437105	34.919586	Unk	AM4_20230531_063000.WAV
270	35.052857	37.76278	Luscinia megarhynchos	AM4_20230531_063000.WAV
271	35.186674	35.302987	Unk	AM4_20230531_063000.WAV
272	37.801551	38.060023	Unk	AM4_20230531_063000.WAV
273	38.193567	38.344342	Unk	AM4_20230531_063000.WAV
274	38.365882	39.709937	Unk	AM4_20230531_063000.WAV
275	40.119184	40.692857	Luscinia megarhynchos	AM4_20230531_063000.WAV
276	40.377657	41.52355	Unk	AM4_20230531_063000.WAV
277	41.993107	42.342045	Carduelis carduelis	AM4_20230531_063000.WAV
278	42.471281	43.246697	CIsticola juncidis	AM4_20230531_063000.WAV
279	42.83745	43.311315	Unk	AM4_20230531_063000.WAV
280	43.531017	44.310741	Unk	AM4_20230531_063000.WAV
281	44.53475	46.335439	Unk	AM4_20230531_063000.WAV
282	44.67691	45.06031	Chloris chloris	AM4_20230531_063000.WAV
283	44.87938	45.409248	Curruca melanocephala	AM4_20230531_063000.WAV
284	44.87938	45.78834	Unk	AM4_20230531_063000.WAV
285	45.831419	46.120046	Unk	AM4_20230531_063000.WAV
286	46.120046	46.856692	Luscinia megarhynchos	AM4_20230531_063000.WAV
287	46.188972	47.029006	Curruca melanocephala	AM4_20230531_063000.WAV
288	47.214245	47.847501	Unk	AM4_20230531_063000.WAV
289	47.916427	49.165709	Unk	AM4_20230531_063000.WAV
290	48.803848	50.018667	Luscinia megarhynchos	AM4_20230531_063000.WAV
291	49.26479	49.618036	Unk	AM4_20230531_063000.WAV
292	50.656232	51.539345	Unk	AM4_20230531_063000.WAV
293	52.077829	53.839747	Luscinia megarhynchos	AM4_20230531_063000.WAV
294	52.284607	53.193567	CIsticola juncidis	AM4_20230531_063000.WAV
295	54.089604	58.970419	Unk	AM4_20230531_063000.WAV
296	0.0	1.266513	Unk	AM4_20230531_064000.WAV
297	0.0	4.34664	Carduelis carduelis	AM4_20230531_064000.WAV
298	4.355256	4.734348	Chloris chloris	AM4_20230531_064000.WAV
299	4.966973	5.582998	Unk	AM4_20230531_064000.WAV
300	5.122056	5.759621	Unk	AM4_20230531_064000.WAV
301	5.582998	6.836588	Unk	AM4_20230531_064000.WAV
302	6.155945	6.289489	Carduelis carduelis	AM4_20230531_064000.WAV
303	6.38857	7.29753	Unk	AM4_20230531_064000.WAV
304	7.31907	7.534463	Carduelis carduelis	AM4_20230531_064000.WAV
305	7.900632	8.826824	Unk	AM4_20230531_064000.WAV
306	8.034176	8.757898	Serinus serinus	AM4_20230531_064000.WAV
307	8.887134	9.055141	Unk	AM4_20230531_064000.WAV
308	9.192993	10.429351	Curruca melanocephala	AM4_20230531_064000.WAV
309	10.476738	11.592476	Unk	AM4_20230531_064000.WAV
310	11.394314	11.898334	Unk	AM4_20230531_064000.WAV
311	12.962378	13.901493	Cisticola juncidis	AM4_20230531_064000.WAV
312	13.970419	16.792074	Unk	AM4_20230531_064000.WAV
313	14.648571	14.745836	Cisticola juncidis	AM4_20230531_064000.WAV
314	15.551407	18.653073	Cisticola juncidis	AM4_20230531_064000.WAV
315	18.653073	22.000287	Unk	AM4_20230531_064000.WAV
316	19.307869	19.419874	Cisticola juncidis	AM4_20230531_064000.WAV
317	20.173751	21.741815	Cisticola juncidis	AM4_20230531_064000.WAV
318	23.391729	24.844286	Unk	AM4_20230531_064000.WAV
319	23.8139	24.964101	Unk	AM4_20230531_064000.WAV
320	25.020103	25.519816	Lanius senator	AM4_20230531_064000.WAV
321	25.354286	26.20046	Fringillidae	AM4_20230531_064000.WAV
322	26.351235	26.458533	Cisticola juncidis	AM4_20230531_064000.WAV
323	27.29035	29.840609	Unk	AM4_20230531_064000.WAV
324	29.896611	34.484492	Curruca melanocephala	AM4_20230531_064000.WAV
325	33.575531	34.4888	Unk	AM4_20230531_064000.WAV
326	34.674038	36.435956	Unk	AM4_20230531_064000.WAV
327	37.568926	38.925905	Unk	AM4_20230531_064000.WAV
328	39.610856	39.959793	Unk	AM4_20230531_064000.WAV
329	40.119184	40.407812	Curruca melanocephala	AM4_20230531_064000.WAV
330	40.149339	40.252728	Unk	AM4_20230531_064000.WAV
331	40.485353	40.825675	Unk	AM4_20230531_064000.WAV
332	40.825675	41.342619	Unk	AM4_20230531_064000.WAV
333	41.825101	44.013498	Fringillidae	AM4_20230531_064000.WAV
334	44.233199	44.452901	Luscinia megarhynchos	AM4_20230531_064000.WAV
335	44.698449	45.245549	Unk	AM4_20230531_064000.WAV
336	45.288627	51.621195	Unk	AM4_20230531_064000.WAV
337	50.867143	50.927143	Saxicola rubicola	AM4_20230531_064000.WAV
338	51.621195	51.71166	Saxicola rubicola	AM4_20230531_064000.WAV
339	52.267375	52.719701	Luscinia megarhynchos	AM4_20230531_064000.WAV
340	52.719701	52.801551	Saxicola rubicola	AM4_20230531_064000.WAV
341	53.292648	53.594199	Unk	AM4_20230531_064000.WAV
342	53.63297	55.235497	Unk	AM4_20230531_064000.WAV
343	54.998564	55.114877	Unk	AM4_20230531_064000.WAV
344	55.558587	55.679207	Unk	AM4_20230531_064000.WAV
345	55.65336	56.351235	Saxicola rubicola	AM4_20230531_064000.WAV
346	56.575244	56.674325	Saxicola rubicola	AM4_20230531_064000.WAV
347	56.833716	56.937105	Saxicola rubicola	AM4_20230531_064000.WAV
348	57.023262	58.02	Unk	AM4_20230531_064000.WAV
349	57.876221	57.983917	Saxicola rubicola	AM4_20230531_064000.WAV
350	58.914417	59.495979	Saxicola rubicola	AM4_20230531_064000.WAV
351	59.694141	59.982769	Unk	AM4_20230531_064000.WAV
352	59.81907	59.905227	Saxicola rubicola	AM4_20230531_064000.WAV
353	0.0	0.814187	Unk	AM4_20230531_065000.WAV
354	0.228317	0.512636	Luscinia megarhynchos	AM4_20230531_065000.WAV
355	0.547099	2.179782	Unk	AM4_20230531_065000.WAV
356	1.020965	2.369328	Luscinia megarhynchos	AM4_20230531_065000.WAV
357	1.391442	8.335714	Fringillidae	AM4_20230531_065000.WAV
358	3.312751	5.462378	Unk	AM4_20230531_065000.WAV
359	8.391729	8.740666	Luscinia megarhynchos	AM4_20230531_065000.WAV
360	8.503733	9.434233	Unk	AM4_20230531_065000.WAV
361	8.986215	9.877944	Luscinia megarhynchos 	AM4_20230531_065000.WAV
362	9.877944	10.761057	Garrulus glandarius	AM4_20230531_065000.WAV
363	10.761057	11.825101	Unk	AM4_20230531_065000.WAV
364	11.850948	12.398047	Luscinia megarhynchos	AM4_20230531_065000.WAV
365	12.445434	18.778001	Unk	AM4_20230531_065000.WAV
366	13.127143	13.716255	Luscinia megarhynchos	AM4_20230531_065000.WAV
367	14.297817	14.648571	Luscinia megarhynchos	AM4_20230531_065000.WAV
368	16.361287	16.438828	Cisticola juncidis	AM4_20230531_065000.WAV
369	17.70965	17.813038	Cisticola juncidis	AM4_20230531_065000.WAV
370	18.778001	19.4888	Fringillidae	AM4_20230531_065000.WAV
371	19.773119	20.109133	Sylviidae	AM4_20230531_065000.WAV
372	19.941126	21.474727	Luscinia megarhynchos	AM4_20230531_065000.WAV
373	20.2556	22.5	Fringillidae	AM4_20230531_065000.WAV
374	22.5	27.609133	Unk	AM4_20230531_065000.WAV
375	24.447157	24.552857	Luscinia megarhynchos	AM4_20230531_065000.WAV
376	26.70448	27.643596	Luscinia megarhynchos	AM4_20230531_065000.WAV
377	27.669443	28.315623	Unk	AM4_20230531_065000.WAV
378	27.813337	28.505169	Luscinia megarhynchos	AM4_20230531_065000.WAV
379	28.242389	28.466399	Lanius senator	AM4_20230531_065000.WAV
380	28.401781	28.789489	Unk	AM4_20230531_065000.WAV
381	28.505169	29.668294	Luscinia megarhynchos	AM4_20230531_065000.WAV
382	29.500287	30.168007	Unk	AM4_20230531_065000.WAV
383	30.112005	30.616025	Carduelis carduelis	AM4_20230531_065000.WAV
384	30.590178	31.042504	Unk	AM4_20230531_065000.WAV
385	30.616025	31.042504	Luscinia megarhynchos	AM4_20230531_065000.WAV
386	30.805572	31.135714	Saxicola rubicola	AM4_20230531_065000.WAV
387	31.089891	32.089316	Luscinia megarhynchos	AM4_20230531_065000.WAV
388	32.115164	33.627226	Unk	AM4_20230531_065000.WAV
389	32.115164	32.511488	Luscinia megarhynchos	AM4_20230531_065000.WAV
390	32.70965	32.765652	Saxicola rubicola	AM4_20230531_065000.WAV
391	34.170017	34.816198	Luscinia megarhynchos	AM4_20230531_065000.WAV
392	35.186674	35.884549	Luscinia megarhynchos	AM4_20230531_065000.WAV
393	36.931361	38.499426	Unk	AM4_20230531_065000.WAV
394	39.589316	40.101429	Unk	AM4_20230531_065000.WAV
395	40.17	41.70448	Unk	AM4_20230531_065000.WAV
396	42.04911	42.445434	Luscinia megarhynchos	AM4_20230531_065000.WAV
397	42.505744	42.566054	Saxicola rubicola	AM4_20230531_065000.WAV
398	42.83745	42.919299	Saxicola rubicola	AM4_20230531_065000.WAV
399	43.126077	44.082424	Unk	AM4_20230531_065000.WAV
400	43.531017	43.638713	Saxicola rubicola	AM4_20230531_065000.WAV
401	44.366743	44.504595	Saxicola rubicola	AM4_20230531_065000.WAV
402	44.87938	45.598794	Unk	AM4_20230531_065000.WAV
403	45.758185	45.831419	Cisticola juncidis	AM4_20230531_065000.WAV
404	46.154509	47.011775	Luscinia megarhynchos	AM4_20230531_065000.WAV
405	46.990235	47.916427	Saxicola rubicola	AM4_20230531_065000.WAV
406	48.075818	50.432223	Unk	AM4_20230531_065000.WAV
407	49.484492	49.557725	Saxicola rubicola	AM4_20230531_065000.WAV
