file,start,end,specie
AM4_20230530_095000.WAV,23.564044,24.003446,Unk
AM4_20230530_095000.WAV,23.564044,23.667433,Saxicola rubicola
AM4_20230530_095000.WAV,24.412694,24.498851,Saxicola rubicola
AM4_20230530_095000.WAV,25.304423,25.403504,Saxicola rubicola
AM4_20230530_095000.WAV,26.398621,27.066341,Unk
AM4_20230530_095000.WAV,27.716829,31.318208,Curruca melanocephala
AM4_20230530_095000.WAV,31.826536,32.838886,Unk
AM4_20230530_095000.WAV,34.350948,39.843481,Curruca melanocephala
AM4_20230530_095000.WAV,36.552269,37.452613,Unk
AM4_20230530_095000.WAV,37.887708,38.628662,Unk
AM4_20230530_095000.WAV,40.24842,40.347501,Cisticola juncidis
AM4_20230530_095000.WAV,40.717978,47.744113,Curruca melanocephala
AM4_20230530_095000.WAV,41.015221,41.11861,Cisticola juncidis
AM4_20230530_095000.WAV,41.700172,43.095922,Unk
AM4_20230530_095000.WAV,43.48363,43.561172,Cisticola juncidis
AM4_20230530_095000.WAV,44.276278,44.375359,Cisticola juncidis
AM4_20230530_095000.WAV,45.852958,45.973578,Cisticola juncidis
AM4_20230530_095000.WAV,46.662837,46.770534,Cisticola juncidis
AM4_20230530_095000.WAV,47.498564,47.606261,Cisticola juncidis
AM4_20230530_095000.WAV,48.299828,48.403217,Cisticola juncidis
AM4_20230530_095000.WAV,49.131246,49.247559,Cisticola juncidis
AM4_20230530_095000.WAV,49.93251,50.048823,Cisticola juncidis
AM4_20230530_095000.WAV,50.376221,50.763929,Curruca melanocephala
AM4_20230530_095000.WAV,50.78116,50.884549,Cisticola juncidis
AM4_20230530_095000.WAV,51.556577,51.655658,Cisticola juncidis
AM4_20230530_095000.WAV,52.073521,52.146755,Unk
AM4_20230530_095000.WAV,52.392303,52.508616,Cisticola juncidis
AM4_20230530_095000.WAV,53.232338,53.34865,Cisticola juncidis
AM4_20230530_095000.WAV,54.042217,54.162837,Cisticola juncidis
AM4_20230530_095000.WAV,54.899483,55.015796,Cisticola juncidis
AM4_20230530_095000.WAV,55.618897,55.71367,Unk
AM4_20230530_095000.WAV,55.743825,55.873061,Cisticola juncidis
AM4_20230530_095000.WAV,56.545089,56.661401,Cisticola juncidis
AM4_20230530_095000.WAV,57.389431,57.518667,Cisticola juncidis
AM4_20230530_095000.WAV,58.259621,58.371626,Cisticola juncidis
AM4_20230530_095000.WAV,59.103963,59.233199,Cisticola juncidis
AM4_20230530_100000.WAV,0.0,9.477312,abiotic noise
AM4_20230530_100000.WAV,2.894888,3.713383,Unk
AM4_20230530_100000.WAV,6.59104,8.572659,Unk
AM4_20230530_100000.WAV,10.640437,19.256175,Unk
AM4_20230530_100000.WAV,13.621482,17.97243,abiotic noise
AM4_20230530_100000.WAV,21.71166,21.995979,Unk
AM4_20230530_100000.WAV,23.839747,25.157955,abiotic noise
AM4_20230530_100000.WAV,27.423894,27.484204,Saxicola rubicola
AM4_20230530_100000.WAV,27.949454,28.466399,Unk
AM4_20230530_100000.WAV,28.733487,49.247559,abiotic noise
AM4_20230530_100000.WAV,34.014934,34.109707,Unk
AM4_20230530_100000.WAV,38.628662,38.788053,Unk
AM4_20230530_100000.WAV,43.561172,43.664561,Unk
AM4_20230530_100000.WAV,49.247559,50.216829,Unk
AM4_20230530_100000.WAV,53.40896,53.770821,Unk
AM4_20230530_100000.WAV,54.537622,54.666858,Unk
AM4_20230530_100000.WAV,54.632395,57.165422,abiotic noise
AM4_20230530_100000.WAV,55.183802,55.433659,Unk
AM4_20230530_100000.WAV,59.103963,59.982769,abiotic noise
AM4_20230530_101000.WAV,0.0,2.429638,abiotic noise
AM4_20230530_101000.WAV,1.817921,3.075818,Unk
AM4_20230530_101000.WAV,4.712809,7.70247,abiotic noise
AM4_20230530_101000.WAV,8.805284,10.071798,Unk
AM4_20230530_101000.WAV,9.727168,11.079839,abiotic noise
AM4_20230530_101000.WAV,11.605399,11.863871,Unk
AM4_20230530_101000.WAV,12.596209,18.144744,abiotic noise
AM4_20230530_101000.WAV,20.152211,22.280299,abiotic noise
AM4_20230530_101000.WAV,20.712234,21.358415,Saxicola rubicola
AM4_20230530_101000.WAV,21.71166,22.099368,Curruca melanocephala
AM4_20230530_101000.WAV,24.201608,25.037335,abiotic noise
AM4_20230530_101000.WAV,25.537048,25.924756,Sturnus sp
AM4_20230530_101000.WAV,27.949454,32.576106,abiotic noise
AM4_20230530_101000.WAV,29.991384,31.39575,Unk
AM4_20230530_101000.WAV,33.946008,38.236646,abiotic noise
AM4_20230530_101000.WAV,37.814474,37.943711,Saxicola rubicola
AM4_20230530_101000.WAV,39.735784,40.674899,Saxicola rubicola
AM4_20230530_101000.WAV,41.355543,49.049397,abiotic noise
AM4_20230530_101000.WAV,42.423894,43.026996,Curruca melanocephala
AM4_20230530_101000.WAV,50.259908,51.616887,Lanius senator
AM4_20230530_101000.WAV,53.40896,60.0,abiotic noise
AM4_20230530_102000.WAV,0.0,60.0,abiotic noise
AM4_20230530_102000.WAV,5.229753,6.039632,Curruca melanocephala
AM4_20230530_102000.WAV,22.202757,22.314762,Unk
AM4_20230530_102000.WAV,24.761631,26.010913,Unk
AM4_20230530_102000.WAV,30.964963,32.188397,Unk
AM4_20230530_102000.WAV,34.635267,35.350373,Curruca melanocephala
AM4_20230530_102000.WAV,36.272257,36.384262,Linaria cannabina
AM4_20230530_103000.WAV,0.0,60.0,abiotic noise
AM4_20230530_103000.WAV,2.584721,2.929351,Unk
AM4_20230530_103000.WAV,7.349225,11.605399,Unk
AM4_20230530_104000.WAV,0.0,60.0,abiotic noise
AM4_20230530_104000.WAV,41.78633,42.742677,Unk
AM4_20230530_105000.WAV,0.0,60.0,abiotic noise
AM4_20230530_105000.WAV,5.936244,8.805284,Unk
AM4_20230530_105000.WAV,16.852384,20.246984,CURUND/CURMEL
AM4_20230530_105000.WAV,25.157955,26.148765,Unk
AM4_20230530_110000.WAV,0.0,60.0,abiotic noise
AM4_20230530_110000.WAV,15.094773,21.12579,Arthropoda
AM4_20230530_110000.WAV,56.695864,56.76479,Cisticola juncidis
AM4_20230530_110000.WAV,57.454049,57.518667,Cisticola juncidis
AM4_20230530_110000.WAV,58.156232,58.22085,Cisticola juncidis
AM4_20230530_110000.WAV,59.121195,59.340896,Curruca melanocephala
