	start	end	specie	file
42	36.018093	40.149339	Galerida theklae	AM1_20230510_070000.WAV
43	42.410971	42.609133	Galerida theklae	AM1_20230510_070000.WAV
44	46.611143	49.93251	Galerida theklae	AM1_20230510_070000.WAV
45	55.481045	56.049684	Galerida theklae	AM1_20230510_070000.WAV
46	1.180356	15.680643	abiotic noise	AM1_20230510_073000.WAV
47	52.487076	53.047099	Cyanopica cooki	AM1_20230510_073000.WAV
48	1.180356	14.065192	abiotic noise	AM1_20230510_080000.WAV
49	38.831132	46.283745	Cyanopica cooki	AM1_20230510_080000.WAV
50	0.0	2.171166	Curruca melanocephala	AM1_20230510_083000.WAV
51	1.033889	2.171166	abiotic noise	AM1_20230510_083000.WAV
52	2.171166	4.842045	abiotic noise	AM1_20230510_083000.WAV
53	4.842045	6.677197	abiotic noise	AM1_20230510_083000.WAV
54	4.842045	6.677197	Unk	AM1_20230510_083000.WAV
55	6.677197	9.244687	abiotic noise	AM1_20230510_083000.WAV
56	9.244687	13.759334	abiotic noise	AM1_20230510_083000.WAV
57	9.244687	14.422746	Unk	AM1_20230510_083000.WAV
58	14.741528	16.292361	Galerida theklae	AM1_20230510_083000.WAV
59	17.860425	22.013211	Galerida theklae	AM1_20230510_083000.WAV
60	24.408386	25.898909	Curruca melanocephala	AM1_20230510_083000.WAV
61	26.450316	30.663412	Galerida theklae	AM1_20230510_083000.WAV
62	35.402068	36.280873	Galerida theklae	AM1_20230510_083000.WAV
63	36.556577	36.694428	abiotic noise	AM1_20230510_083000.WAV
64	39.623779	47.713957	Galerida theklae	AM1_20230510_083000.WAV
65	50.272832	52.909248	Curruca melanocephala	AM1_20230510_083000.WAV
66	53.081562	55.037335	Unk	AM1_20230510_083000.WAV
67	57.354968	58.397473	Curruca melanocephala	AM1_20230510_083000.WAV
68	1.137277	3.790925	abiotic noise	AM1_20230510_090000.WAV
69	28.879954	29.672602	abiotic noise	AM1_20230510_090000.WAV
70	37.543079	37.978173	Unk	AM1_20230510_090000.WAV
71	46.481907	47.287478	Unk	AM1_20230510_090000.WAV
72	53.047099	53.180643	Unk	AM1_20230510_090000.WAV
73	1.412981	14.198736	abiotic noise	AM1_20230510_093000.WAV
74	38.831132	40.149339	abiotic noise	AM1_20230510_093000.WAV
75	48.144744	51.445714	abiotic noise	AM1_20230510_093000.WAV
76	1.17174	15.499713	abiotic noise	AM1_20230510_100000.WAV
77	0.224009	0.473866	Unk	AM1_20230510_103000.WAV
78	1.352671	12.811603	abiotic noise	AM1_20230510_103000.WAV
79	12.811603	13.474286	Galerida theklae	AM1_20230510_103000.WAV
80	12.811603	13.836875	abiotic noise	AM1_20230510_103000.WAV
81	14.577829	15.137852	CURUND/CURMEL	AM1_20230510_103000.WAV
82	16.292361	16.550833	Unk	AM1_20230510_103000.WAV
83	16.912694	17.860425	Unk	AM1_20230510_103000.WAV
84	18.144744	18.329983	Unk	AM1_20230510_103000.WAV
85	19.786043	20.018667	Unk	AM1_20230510_103000.WAV
86	21.552269	22.172602	Unk	AM1_20230510_103000.WAV
87	22.194141	23.279724	CURUND/CURMEL	AM1_20230510_103000.WAV
88	24.473004	24.653935	Unk	AM1_20230510_103000.WAV
89	26.101379	31.701608	Unk	AM1_20230510_103000.WAV
90	34.656806	38.727743	abiotic noise	AM1_20230510_103000.WAV
91	37.870477	39.477312	Unk	AM1_20230510_103000.WAV
92	42.410971	46.176048	abiotic noise	AM1_20230510_103000.WAV
93	47.6278	49.350948	Unk	AM1_20230510_103000.WAV
94	49.717117	50.453762	abiotic noise	AM1_20230510_103000.WAV
95	50.996554	51.647042	Unk	AM1_20230510_103000.WAV
96	51.983056	52.146755	Unk	AM1_20230510_103000.WAV
97	55.26996	55.666284	Unk	AM1_20230510_103000.WAV
98	57.846065	59.840609	Unk	AM1_20230510_103000.WAV
