path,recorder,date,time,audio_duration,start_time,end_time,low_frequency,high_frequency,specie,bbox
AM16/2023_05_09/AM16_20230509_082000.WAV,AM16,2023/05/09,08:20:00,00:01:00,31.327576,42.741365,2342.406738,6859.043457,alaudidae,"[0.6166666666666667, 0.14299236310983193, 0.19032258064516128, 0.11098666254082741]"
AM16/2023_05_09/AM16_20230509_082000.WAV,AM16,2023/05/09,08:20:00,00:01:00,0.0,14.396547,2197.125732,6358.572754,alaudidae,"[0.11989247311827957, 0.15021281686781865, 0.23978494623655913, 0.10977439660949091]"
AM16/2023_05_09/AM16_20230509_083000.WAV,AM16,2023/05/09,08:30:00,00:01:00,4.572857,12.448272,2558.388506,6921.926677,alaudidae,"[0.14086021505376345, 0.13796543394001828, 0.13118279569892474, 0.10281830706097324]"
AM16/2023_05_09/AM16_20230509_083000.WAV,AM16,2023/05/09,08:30:00,00:01:00,13.258616,19.681028,2420.417236,6840.742188,alaudidae,"[0.27419354838709675, 0.14143822133235615, 0.10752688172043011, 0.10732638176460697]"
AM16/2023_05_09/AM16_20230509_083000.WAV,AM16,2023/05/09,08:30:00,00:01:00,23.21551,29.49137,2543.819824,6143.90625,alaudidae,"[0.43870967741935485, 0.1444189322257742, 0.1053763440860215, 0.09109117586711922]"
AM16/2023_05_09/AM16_20230509_083000.WAV,AM16,2023/05/09,08:30:00,00:01:00,31.413783,33.50861,2472.984064,7809.428228,alaudidae,"[0.5403225806451613, 0.1334880324863277, 0.035483870967741936, 0.11878774207402111]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,0.810345,13.121769,2739.817383,5554.196777,alaudidae,"[0.11559139784946236, 0.14579710991919362, 0.2053763440860215, 0.07299973516534193]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,56.36205,57.660827,2776.736084,5554.196777,alaudidae,"[0.9494623655913978, 0.1451057657997167, 0.021505376344086023, 0.0716170469263881]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,21.491372,21.8362,3513.33667,4861.239258,alaudidae,"[0.36075268817204303, 0.13983582831416652, 0.005376344086021506, 0.03354500548375588]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,16.706891,18.45689,2928.417236,4786.150925,alaudidae,"[0.2924731182795699, 0.15004574402823004, 0.030107526881720432, 0.050748655112925777]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,59.655153,59.948256,3468.596436,4628.759766,alaudidae,"[0.9962365591397849, 0.14302892821782787, 0.005376344086021506, 0.029806682100758347]"
AM16/2023_05_09/AM16_20230509_084000.WAV,AM16,2023/05/09,08:40:00,00:01:00,22.97413,26.206888,2561.02124,6039.474121,alaudidae,"[0.4096774193548387, 0.14495633632494712, 0.053763440860215055, 0.0886240035653758]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,45.137916,46.412981,2628.300049,5410.928711,alaudidae,"[0.7623655913978494, 0.1492932189376967, 0.021505376344086023, 0.07459274956056217]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,48.086191,53.017224,2740.45752,5547.452637,alaudidae,"[0.8419354838709677, 0.1458477984610767, 0.08172043010752689, 0.07285009225050038]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,37.465505,38.66378,2519.799316,5277.387695,alaudidae,"[0.6338709677419355, 0.15276145980505362, 0.02043010752688172, 0.07636629014570749]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,29.577576,35.724126,2280.186768,5082.526855,alaudidae,"[0.5435483870967742, 0.15986578257779602, 0.10215053763440861, 0.08280193295004187]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,6.89259,7.693854,2778.677002,5547.452637,alaudidae,"[0.12096774193548387, 0.1451324297044959, 0.013978494623655914, 0.07141935473733878]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,14.612064,18.672408,2665.273193,5018.997559,alaudidae,"[0.2768817204301075, 0.15245535984969377, 0.06774193548387097, 0.06538235215942764]"
AM16/2023_05_09/AM16_20230509_090000.WAV,AM16,2023/05/09,09:00:00,00:01:00,22.103441,23.120682,2702.657959,5616.855957,alaudidae,"[0.3763440860215054, 0.14592299906804546, 0.017204301075268817, 0.07556925156546461]"
AM16/2023_05_09/AM16_20230509_091000.WAV,AM16,2023/05/09,09:10:00,00:01:00,37.15537,37.323377,4237.175293,6880.39502,alaudidae,"[0.6198924731182796, 0.11221732076157069, 0.0032258064516129032, 0.050078718605826196]"
AM16/2023_05_09/AM16_20230509_094000.WAV,AM16,2023/05/09,09:40:00,00:01:00,46.758605,49.012915,2479.069824,5083.586426,alaudidae,"[0.7973118279569893, 0.15553564126335867, 0.03763440860215054, 0.07418471729146378]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,55.991361,57.329121,2604.525635,5480.955078,alaudidae,"[0.9435483870967742, 0.14909839533076621, 0.02258064516129032, 0.0768597489151222]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,52.163776,53.331419,2351.94165,6195.061523,alaudidae,"[0.878494623655914, 0.14804142171793505, 0.01935483870967742, 0.10004925702307849]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,48.525846,49.594811,1455.23645,5668.032715,alaudidae,"[0.8172043010752689, 0.1774300042614983, 0.017204301075268817, 0.14045716738020106]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,44.698261,45.974123,2063.185791,5731.643066,alaudidae,"[0.7548387096774194, 0.15882307063620776, 0.021505376344086023, 0.10554903305087311]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,40.836193,41.086193,2175.256348,3752.536133,alaudidae,"[0.6817204301075269, 0.1779688310546206, 0.004301075268817204, 0.056329134038273644]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,36.594816,37.642229,2351.94165,5731.643066,alaudidae,"[0.6182795698924731, 0.15205730217012275, 0.017204301075268817, 0.0920174961187031]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,10.896548,11.889719,2475.723145,4896.150879,alaudidae,"[0.18924731182795698, 0.1575458242717255, 0.017204301075268817, 0.07044344997408229]"
AM16/2023_05_09/AM16_20230509_095000.WAV,AM16,2023/05/09,09:50:00,00:01:00,7.086205,8.094825,2291.872314,5992.499023,alaudidae,"[0.12580645161290321, 0.15109482844537703, 0.017204301075268817, 0.09928773567255011]"
AM16/2023_05_09/AM16_20230509_100000.WAV,AM16,2023/05/09,10:00:00,00:01:00,16.396546,16.586201,2166.22583,7663.990723,alaudidae,"[0.2747311827956989, 0.14129963818826033, 0.0032258064516129032, 0.13052701697260807]"
AM16/2023_05_09/AM16_20230509_101000.WAV,AM16,2023/05/09,10:10:00,00:01:00,37.431022,38.047099,2283.440186,8315.022461,alaudidae,"[0.628494623655914, 0.13436663361073548, 0.00967741935483871, 0.133505653770308]"
AM16/2023_05_09/AM16_20230509_101000.WAV,AM16,2023/05/09,10:10:00,00:01:00,57.017223,57.36205,2140.974609,8140.292969,alaudidae,"[0.9526881720430107, 0.1387910452030542, 0.0064516129032258064, 0.1379666900628843]"
AM16/2023_05_09/AM16_20230509_102000.WAV,AM16,2023/05/09,10:20:00,00:01:00,29.948266,30.767231,2877.062156,5928.568359,alaudidae,"[0.5053763440860215, 0.1399033440821099, 0.012903225806451613, 0.07468877878159995]"
AM16/2023_05_09/AM16_20230509_102000.WAV,AM16,2023/05/09,10:20:00,00:01:00,39.482746,39.939642,3364.139404,7032.190918,alaudidae,"[0.6612903225806451, 0.12300735144711113, 0.008602150537634409, 0.07616734783422564]"
AM16/2023_05_09/AM16_20230509_102000.WAV,AM16,2023/05/09,10:20:00,00:01:00,41.784469,43.168089,2569.98584,4982.46875,alaudidae,"[0.7075268817204301, 0.15471307392608327, 0.023655913978494623, 0.06838859361665503]"
AM16/2023_05_09/AM16_20230509_102000.WAV,AM16,2023/05/09,10:20:00,00:01:00,55.991361,57.86205,1638.715698,3749.501709,alaudidae,"[0.9478494623655914, 0.19263993440659521, 0.03118279569892473, 0.0855042061914237]"
AM16/2023_05_09/AM16_20230509_110000.WAV,AM16,2023/05/09,11:00:00,00:01:00,54.412661,55.876252,2227.283958,5101.397895,alaudidae,"[0.9188172043010753, 0.16088684233473877, 0.024731182795698924, 0.08560973783780972]"
AM16/2023_05_09/AM16_20230509_110000.WAV,AM16,2023/05/09,11:00:00,00:01:00,51.000862,52.308208,2391.614502,3980.754639,alaudidae,"[0.8602150537634409, 0.17002171478734604, 0.021505376344086023, 0.052632710915896594]"
AM16/2023_05_09/AM16_20230509_110000.WAV,AM16,2023/05/09,11:00:00,00:01:00,21.181027,21.491372,2119.397217,3301.90332,alaudidae,"[0.3553763440860215, 0.18592038989163864, 0.005376344086021506, 0.0458007844698867]"
AM16/2023_05_09/AM16_20230509_110000.WAV,AM16,2023/05/09,11:00:00,00:01:00,15.137926,17.982753,2154.30259,5174.669648,alaudidae,"[0.2752688172043011, 0.1618710500400209, 0.047311827956989246, 0.0905245158456921]"
AM16/2023_05_09/AM16_20230509_110000.WAV,AM16,2023/05/09,11:00:00,00:01:00,8.227284,8.833505,2391.614502,4528.182617,alaudidae,"[0.14139784946236558, 0.1633665142299642, 0.00967741935483871, 0.06594311203066029]"
AM4/2023_05_31/AM4_20230531_110000.WAV,AM4,2023/05/31,11:00:00,00:01:00,20.406376,21.77197,2252.851562,6806.203613,alaudidae,"[0.3510752688172043, 0.14540527573816256, 0.02258064516129032, 0.11421471359917622]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,6.480896,6.858128,3930.311279,5876.973633,bird,"[0.110752688172043, 0.12424232415868722, 0.0064516129032258064, 0.0415608487157075]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,3.399885,3.545376,1434.244629,3304.437744,bird,"[0.05698924731182796, 0.2060501562914809, 0.002150537634408602, 0.08621883852506892]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,9.78598,13.185865,2153.523193,4785.172363,bird,"[0.19086021505376344, 0.16593161373856194, 0.05698924731182796, 0.08247814853661117]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,14.741452,17.861245,1949.99248,4279.027344,bird,"[0.2709677419354839, 0.17683391211082383, 0.05161290322580645, 0.08118515327918098]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,18.683228,22.42028,1708.803589,5490.810059,bird,"[0.3419354838709677, 0.1707743122356605, 0.06236559139784946, 0.12058273199113488]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,22.989082,26.432058,1622.920044,5719.698242,bird,"[0.4112903225806452, 0.17132833151188873, 0.05698924731182796, 0.13012853943541702]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,23.062337,25.397872,5528.097901,7137.125272,bird,"[0.4032258064516129, 0.09658869434832819, 0.03870967741935484, 0.02639020637545643]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,27.259406,28.530592,1921.750977,4219.135742,bird,"[0.4645161290322581, 0.17831548134066924, 0.021505376344086023, 0.0812361181444046]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,29.836251,32.25366,1622.920044,4987.971191,bird,"[0.5166666666666667, 0.1783986792675167, 0.03978494623655914, 0.1159878439241611]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,37.650775,39.018957,1797.862549,4654.005371,bird,"[0.6381720430107527, 0.17669055658494198, 0.02258064516129032, 0.0982537120892089]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,42.526569,47.309677,1596.193108,5719.698242,bird,"[0.7483870967741936, 0.17218602501408897, 0.07956989247311828, 0.1318439264398175]"
AM15/2023_03_29/AM15_20230329_093000.WAV,AM15,2023/03/29,09:30:00,00:01:00,53.605281,60.017231,1708.803589,6038.100098,bird,"[0.946236559139785, 0.16586675870378037, 0.10752688172043011, 0.13039783905489516]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,18.606721,21.321458,1808.167847,6234.991545,bird,"[0.33225806451612905, 0.1612900392598519, 0.04516129032258064, 0.12787387819370838]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,4.343579,13.961504,1754.102417,5935.471879,bird,"[0.1521505376344086, 0.1654008178096859, 0.16021505376344086, 0.12592416651730676]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,0.0,3.545376,2418.858154,5231.724121,bird,"[0.02903225806451613, 0.15532200967618837, 0.05806451612903226, 0.07969192952980853]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,21.821314,27.359276,1977.616211,4448.319824,bird,"[0.4096774193548387, 0.17410325507314015, 0.09247311827956989, 0.08374023398148457]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,28.845157,35.819931,1583.381318,5771.969727,bird,"[0.5387096774193548, 0.17213238563314698, 0.11612903225806452, 0.13361619803052718]"
AM15/2023_03_29/AM15_20230329_100000.WAV,AM15,2023/03/29,10:00:00,00:01:00,36.946277,40.591781,1754.102417,5614.778506,bird,"[0.6456989247311828, 0.16826974437651981, 0.06129032258064516, 0.12018631338363894]"
AM15/2023_03_29/AM15_20230329_103000.WAV,AM15,2023/03/29,10:30:00,00:01:00,18.848031,19.852052,2053.965088,4941.859863,bird,"[0.32204301075268815, 0.16671223558574977, 0.016129032258064516, 0.09069611952189251]"
AM15/2023_03_29/AM15_20230329_103000.WAV,AM15,2023/03/29,10:30:00,00:01:00,15.357655,16.753805,2326.498779,5103.861328,bird,"[0.2672043010752688, 0.1586108716910168, 0.02258064516129032, 0.08115754035347297]"
AM15/2023_03_29/AM15_20230329_103000.WAV,AM15,2023/03/29,10:30:00,00:01:00,21.045675,21.373167,1902.37085,5799.73291,bird,"[0.3532258064516129, 0.16240459293098772, 0.005376344086021506, 0.11515199689851502]"
AM15/2023_03_29/AM15_20230329_110000.WAV,AM15,2023/03/29,11:00:00,00:01:00,5.2054,6.032749,1571.919434,4240.867188,bird,"[0.09301075268817205, 0.1884288527431705, 0.013978494623655914, 0.10252428339533001]"
AM15/2023_03_29/AM15_20230329_170000.WAV,AM15,2023/03/29,17:00:00,00:01:00,3.671359,5.627693,1849.0896,4186.087891,bird,"[0.07688172043010753, 0.18071245267527306, 0.03333333333333333, 0.08440538995925012]"
AM15/2023_03_29/AM15_20230329_170000.WAV,AM15,2023/03/29,17:00:00,00:01:00,6.205113,8.911232,2256.900785,4946.197266,bird,"[0.12580645161290321, 0.16180033755821707, 0.04516129032258064, 0.08105357764942465]"
AM15/2023_03_29/AM15_20230329_170000.WAV,AM15,2023/03/29,17:00:00,00:01:00,35.819931,48.149953,2532.56958,4888.184082,bird,"[0.6994623655913978, 0.1564573599534726, 0.2053763440860215, 0.06793007040558477]"
AM15/2023_03_29/AM15_20230329_170000.WAV,AM15,2023/03/29,17:00:00,00:01:00,10.833093,27.052569,2245.641602,4339.847168,bird,"[0.3150537634408602, 0.16881357932223018, 0.2709677419354839, 0.06806037685873656]"
AM15/2023_03_29/AM15_20230329_170000.WAV,AM15,2023/03/29,17:00:00,00:01:00,30.741164,33.3611,2810.997803,4662.031738,bird,"[0.5338709677419354, 0.15351657881964206, 0.04408602150537634, 0.05226176239012234]"
AM15/2023_03_29/AM15_20230329_173000.WAV,AM15,2023/03/29,17:30:00,00:01:00,0.0,2.654409,2181.115723,4034.075928,bird,"[0.02204301075268817, 0.1740931746469321, 0.04408602150537634, 0.0635246759694274]"
AM15/2023_03_29/AM15_20230329_173000.WAV,AM15,2023/03/29,17:30:00,00:01:00,5.170927,26.268312,2055.355956,4326.83425,bird,"[0.2618279569892473, 0.17354198580056907, 0.35161290322580646, 0.07689676181782391]"
AM15/2023_03_29/AM15_20230329_173000.WAV,AM15,2023/03/29,17:30:00,00:01:00,34.515941,44.823323,2236.675049,4218.418457,bird,"[0.6602150537634408, 0.170486025573281, 0.17204301075268819, 0.065542079341558]"
AM15/2023_03_29/AM15_20230329_173000.WAV,AM15,2023/03/29,17:30:00,00:01:00,51.916112,55.259978,1749.355103,4218.418457,bird,"[0.8924731182795699, 0.18317892174106715, 0.05591397849462366, 0.09092787167713036]"
AM15/2023_03_29/AM15_20230329_180000.WAV,AM15,2023/03/29,18:00:00,00:01:00,1.206203,2.490663,1823.416382,4562.120605,bird,"[0.030107526881720432, 0.17699154127276676, 0.021505376344086023, 0.0947358570959318]"
AM15/2023_03_29/AM15_20230329_180000.WAV,AM15,2023/03/29,18:00:00,00:01:00,48.770464,60.0,1726.364586,5959.687505,bird,"[0.9059139784946236, 0.16601381078572836, 0.1881720430107527, 0.12799134466653392]"
AM15/2023_03_29/AM15_20230329_183000.WAV,AM15,2023/03/29,18:30:00,00:01:00,0.0,60.0,1830.244385,4802.097248,bird,"[0.5, 0.17415058768805677, 1.0, 0.09964555468081335]"
AM16/2023_05_09/AM16_20230509_063000.WAV,AM16,2023/05/09,06:30:00,00:01:00,37.258608,37.586194,3160.630371,3776.52124,bird,"[0.6231182795698925, 0.1583416184839962, 0.005376344086021506, 0.018391059944794952]"
AM16/2023_05_09/AM16_20230509_064000.WAV,AM16,2023/05/09,06:40:00,00:01:00,13.405168,17.387925,3087.278564,4885.93457,bird,"[0.25591397849462366, 0.1462513565364139, 0.06666666666666667, 0.04742296370311362]"
AM16/2023_05_09/AM16_20230509_082000.WAV,AM16,2023/05/09,08:20:00,00:01:00,50.613153,53.612051,2540.632505,6763.412048,bird,"[0.867741935483871, 0.13952173976704293, 0.04946236559139785, 0.10114459110891762]"
AM16/2023_05_09/AM16_20230509_082000.WAV,AM16,2023/05/09,08:20:00,00:01:00,1.439655,1.655172,2721.505615,3592.338955,bird,"[0.025268817204301075, 0.16865044631290324, 0.0032258064516129032, 0.028678551890989966]"
AM16/2023_05_09/AM16_20230509_082000.WAV,AM16,2023/05/09,08:20:00,00:01:00,0.12931,0.344827,2789.130615,3461.186035,bird,"[0.003763440860215054, 0.16930370394402644, 0.0032258064516129032, 0.022301002447902306]"
AM16/2023_05_09/AM16_20230509_091000.WAV,AM16,2023/05/09,09:10:00,00:01:00,23.120682,28.793094,3151.864258,6464.570312,bird,"[0.432258064516129, 0.13072091199237823, 0.09462365591397849, 0.0742062927188957]"
AM16/2023_05_09/AM16_20230509_100000.WAV,AM16,2023/05/09,10:00:00,00:01:00,38.629298,38.801711,2047.889282,2471.444824,bird,"[0.6446236559139785, 0.20265627291654556, 0.0032258064516129032, 0.019420103706602795]"
AM4/2023_05_30/AM4_20230530_093000.WAV,AM4,2023/05/30,09:30:00,00:01:00,26.196152,26.915566,2413.012451,4240.867188,bird,"[0.44247311827956987, 0.16629231996681426, 0.011827956989247311, 0.05825121784261751]"
