	start	end	specie	file
71	36.203331	36.423033	Galerida theklae	AM1_20230511_080000.WAV
72	36.384262	36.655658	Unk	AM1_20230511_080000.WAV
73	37.586157	40.136416	Curruca undata	AM1_20230511_080000.WAV
74	40.722286	41.372774	Unk	AM1_20230511_080000.WAV
75	41.816485	41.932797	Unk	AM1_20230511_080000.WAV
76	42.006031	43.324239	Curruca undata	AM1_20230511_080000.WAV
77	43.763642	44.883688	Unk	AM1_20230511_080000.WAV
78	44.883688	47.029006	Curruca undata	AM1_20230511_080000.WAV
79	47.334865	48.437679	Unk	AM1_20230511_080000.WAV
80	48.205055	48.743538	Burhinus oedicnemus	AM1_20230511_080000.WAV
81	49.954049	51.289489	Unk	AM1_20230511_080000.WAV
82	51.487651	52.952326	Curruca undata	AM1_20230511_080000.WAV
83	54.309305	54.580701	Curruca undata	AM1_20230511_080000.WAV
84	54.554854	54.753016	Burhinus oedicnemus	AM1_20230511_080000.WAV
85	54.753016	55.317346	Curruca undata	AM1_20230511_080000.WAV
86	55.278576	55.498277	Curruca undata	AM1_20230511_080000.WAV
87	55.515508	56.045376	Curruca undata	AM1_20230511_080000.WAV
88	57.561746	57.850373	Unk	AM1_20230511_080000.WAV
89	57.880528	59.931074	Curruca undata	AM1_20230511_080000.WAV
90	0.0	1.507754	Unk	AM1_20230511_083000.WAV
91	1.335439	13.897186	abiotic noise	AM1_20230511_083000.WAV
92	1.92131	4.979897	abiotic noise	AM1_20230511_083000.WAV
93	4.979897	6.659966	Unk	AM1_20230511_083000.WAV
94	6.737507	9.425617	abiotic noise	AM1_20230511_083000.WAV
95	9.520391	14.448593	Unk	AM1_20230511_083000.WAV
96	14.784607	16.266513	Galerida theklae	AM1_20230511_083000.WAV
97	17.851809	19.462952	Unk	AM1_20230511_083000.WAV
98	19.781735	22.013211	Galerida theklae	AM1_20230511_083000.WAV
99	24.098219	25.778288	Unk	AM1_20230511_083000.WAV
100	24.485928	25.881429	Curruca melanocephala	AM1_20230511_083000.WAV
101	26.415853	28.607143	Galerida theklae	AM1_20230511_083000.WAV
102	28.716255	29.707065	CURUND/CURMEL	AM1_20230511_083000.WAV
103	28.785181	30.379092	Galerida theklae	AM1_20230511_083000.WAV
104	35.393452	36.203331	Galerida theklae	AM1_20230511_083000.WAV
105	36.582424	36.737507	abiotic noise	AM1_20230511_083000.WAV
106	39.692705	41.053992	Unk	AM1_20230511_083000.WAV
107	41.191844	44.750144	Galerida theklae	AM1_20230511_083000.WAV
108	44.750144	45.732338	Galerida theklae	AM1_20230511_083000.WAV
109	50.393452	51.77197	Unk	AM1_20230511_083000.WAV
110	50.72085	52.952326	CURUND/CURMEL	AM1_20230511_083000.WAV
111	52.952326	54.236071	Unk	AM1_20230511_083000.WAV
112	57.49282	58.380241	CURUND/CURMEL	AM1_20230511_083000.WAV
113	0.0	0.245549	Unk	AM1_20230511_090000.WAV
114	1.727455	3.317059	abiotic noise	AM1_20230511_090000.WAV
115	1.878231	2.886272	Curruca undata	AM1_20230511_090000.WAV
116	2.468409	2.571798	Unk	AM1_20230511_090000.WAV
117	3.058587	3.205055	Unk	AM1_20230511_090000.WAV
118	6.474727	7.043366	Unk	AM1_20230511_090000.WAV
119	13.931648	15.064618	Unk	AM1_20230511_090000.WAV
120	18.786617	19.73004	abiotic noise	AM1_20230511_090000.WAV
121	28.699024	29.138426	abiotic noise	AM1_20230511_090000.WAV
122	32.761344	34.28633	abiotic noise	AM1_20230511_090000.WAV
123	36.978748	37.047674	Unk	AM1_20230511_090000.WAV
124	38.572659	40.136416	abiotic noise	AM1_20230511_090000.WAV
125	40.166571	40.761057	Unk	AM1_20230511_090000.WAV
126	41.053992	41.23923	abiotic noise	AM1_20230511_090000.WAV
127	54.283458	58.216542	abiotic noise	AM1_20230511_090000.WAV
128	58.918725	59.810454	Unk	AM1_20230511_090000.WAV
129	1.744687	4.4888	abiotic noise	AM1_20230511_093000.WAV
130	28.953188	34.833429	Unk	AM1_20230511_093000.WAV
131	38.22803	40.722286	Curruca undata	AM1_20230511_093000.WAV
132	44.022114	46.055428	Curruca undata	AM1_20230511_093000.WAV
133	48.342906	50.832855	Curruca undata	AM1_20230511_093000.WAV
134	54.167145	56.131534	Curruca undata	AM1_20230511_093000.WAV
135	59.6166	60.017231	Curruca undata	AM1_20230511_093000.WAV
136	0.0	60.0	abiotic noise	AM1_20230511_100000.WAV
137	8.351048	9.007754	Unk	AM1_20230511_100000.WAV
138	11.979315	13.379775	Unk	AM1_20230511_100000.WAV
139	14.603561	16.305658	Unk	AM1_20230511_100000.WAV
140	24.049122	24.286123	Unk	AM1_20230511_100000.WAV
141	25.656418	26.638895	Unk	AM1_20230511_100000.WAV
142	27.324043	27.552425	Unk	AM1_20230511_100000.WAV
143	27.845444	27.966099	Unk	AM1_20230511_100000.WAV
144	30.719618	31.068656	Unk	AM1_20230511_100000.WAV
145	33.141429	34.382359	Unk	AM1_20230511_100000.WAV
146	37.855498	38.195918	Unk	AM1_20230511_100000.WAV
147	41.031309	42.45	Unk	AM1_20230511_100000.WAV
148	50.920708	51.851475	Unk	AM1_20230511_100000.WAV
149	56.401891	56.931911	Unk	AM1_20230511_100000.WAV
150	0.0	60.0	abiotic noise	AM1_20230511_103000.WAV
151	0.499856	1.999425	Unk	AM1_20230511_103000.WAV
152	8.760413	9.975581	Unk	AM1_20230511_103000.WAV
153	18.037919	18.968686	Unk	AM1_20230511_103000.WAV
154	24.208559	24.626542	Unk	AM1_20230511_103000.WAV
155	31.663313	32.826771	Unk	AM1_20230511_103000.WAV
156	41.156274	42.509333	Unk	AM1_20230511_103000.WAV
157	49.17552	50.515652	Unk	AM1_20230511_103000.WAV
158	50.498416	50.899163	Unk	AM1_20230511_103000.WAV
159	56.074399	57.000857	Unk	AM1_20230511_103000.WAV
