	start	end	specie	file
68	5.651924	8.210798	Cisticola juncidis	AM16_20230530_072000.WAV
69	6.483343	7.23722	Emb cal/Mel cal	AM16_20230530_072000.WAV
70	8.305572	10.649052	Melanocorypha calandra	AM16_20230530_072000.WAV
71	9.697013	12.143883	Cisticola juncidis	AM16_20230530_072000.WAV
72	11.338311	14.336588	Emberiza calandra	AM16_20230530_072000.WAV
73	13.393165	15.654796	Alaudidae/Galeridae	AM16_20230530_072000.WAV
74	14.427053	20.92332	Cisticola juncidis	AM16_20230530_072000.WAV
75	15.654796	16.176048	Cisticola juncidis	AM16_20230530_072000.WAV
76	17.046238	18.360138	Emb cal/Mel cal	AM16_20230530_072000.WAV
77	20.92332	22.060597	Emberiza calandra	AM16_20230530_072000.WAV
78	21.952901	30.426479	Cisticola juncidis	AM16_20230530_072000.WAV
79	22.650775	28.496554	Galeridae	AM16_20230530_072000.WAV
80	23.439115	24.485928	Emb cal/Mel cal	AM16_20230530_072000.WAV
81	24.757323	26.053992	Emberiza calandra	AM16_20230530_072000.WAV
82	27.82102	32.265939	Unk	AM16_20230530_072000.WAV
83	30.163699	32.357143	Galeridae	AM16_20230530_072000.WAV
84	30.443711	32.619184	Emberiza calandra	AM16_20230530_072000.WAV
85	32.619184	34.889365	Melanocorypha calandra	AM16_20230530_072000.WAV
86	34.949742	36.392878	Emberiza calandra	AM16_20230530_072000.WAV
87	36.155945	42.320505	Cisiticola juncidis	AM16_20230530_072000.WAV
88	36.543653	37.189833	Emc cal/Mel cal	AM16_20230530_072000.WAV
89	38.865594	43.496554	Melanocorypha calandra	AM16_20230530_072000.WAV
90	42.988225	52.15537	Cisiticola juncidis	AM16_20230530_072000.WAV
91	43.496554	44.159966	Unk	AM16_20230530_072000.WAV
92	51.401493	53.14618	Emberiza calandra	AM16_20230530_072000.WAV
93	51.965824	52.15537	Cisticola juncidis	AM16_20230530_072000.WAV
94	53.452039	54.903791	Emberiza calandra	AM16_20230530_072000.WAV
95	53.652679	58.293362	Melanocorypha calandra	AM16_20230530_072000.WAV
96	54.546238	60.0	Cisticola juncidis	AM16_20230530_072000.WAV
97	59.366743	60.0	Emberiza calandra	AM16_20230530_072000.WAV
98	0.116312	5.51838	Unk- Saxicola rubicola	AM16_20230530_073000.WAV
99	6.802125	8.034176	Cisticola juncidis	AM16_20230530_073000.WAV
100	8.581275	9.020678	Saxicola rubicola	AM16_20230530_073000.WAV
101	9.102527	26.558013	Cisticola juncidis	AM16_20230530_073000.WAV
102	22.930787	23.072947	Saxicola rubicola	AM16_20230530_073000.WAV
103	25.769673	25.941987	Saxicola rubicola	AM16_20230530_073000.WAV
104	26.747559	27.458357	Saxicola rubicola	AM16_20230530_073000.WAV
105	28.307007	28.690408	Saxicola rubicola	AM16_20230530_073000.WAV
106	28.690408	52.568926	Cisticola juncidis	AM16_20230530_073000.WAV
107	30.06031	32.153935	Saxicola rubicola	AM16_20230530_073000.WAV
108	34.596496	35.410684	Saxicola rubicola	AM16_20230530_073000.WAV
109	36.220563	36.289489	Saxicola rubicola	AM16_20230530_073000.WAV
110	38.904365	42.415279	Unk	AM16_20230530_073000.WAV
111	40.364733	49.717656	Saxicola rubicola	AM16_20230530_073000.WAV
112	52.814474	53.800976	Unk	AM16_20230530_073000.WAV
113	54.507467	55.860138	Unk	AM16_20230530_073000.WAV
114	55.106261	60.0	Cisiticola juncidis	AM16_20230530_073000.WAV
115	0.267088	2.662263	Unk	AM16_20230530_074000.WAV
116	0.336014	3.049971	Cisticola juncidis	AM16_20230530_074000.WAV
117	3.187823	6.36703	Cisticola juncidis	AM16_20230530_074000.WAV
118	5.126364	18.360138	Cisticola juncidis	AM16_20230530_074000.WAV
119	12.846065	14.017806	Unk	AM16_20230530_074000.WAV
120	18.937392	20.307295	Cisticola juncidis	AM16_20230530_074000.WAV
121	20.92332	23.333067	Cisticola juncidis	AM16_20230530_074000.WAV
122	27.053418	28.104538	Cisticola juncidis	AM16_20230530_074000.WAV
123	28.957301	38.365882	Cisticola juncidis	AM16_20230530_074000.WAV
124	32.357143	32.963814	Arthropoda	AM16_20230530_074000.WAV
125	38.365882	45.749569	Cisticola juncidis	AM16_20230530_074000.WAV
126	38.40896	46.008663	Cisticola juncidis	AM16_20230530_074000.WAV
127	46.680069	59.965537	Cisticola juncidis	AM16_20230530_074000.WAV
128	57.3722	58.070075	Arthropoda	AM16_20230530_074000.WAV
129	0.620333	10.959219	Arthropoda	AM16_20230530_075000.WAV
130	21.952901	27.458357	Arthropoda	AM16_20230530_075000.WAV
131	33.325675	60.0	Arthropoda	AM16_20230530_075000.WAV
132	0.0	60.0	Arthropoda	AM16_20230530_080000.WAV
133	28.349855	28.792933	Unk	AM16_20230530_080000.WAV
134	39.726958	52.454735	Cisticola juncidis	AM16_20230530_080000.WAV
135	50.653837	50.896815	Unk	AM16_20230530_080000.WAV
136	0.0	60.034463	Arthropoda	AM16_20230530_081000.WAV
137	18.360138	18.472142	Cisticola juncidis	AM16_20230530_081000.WAV
138	19.402642	20.333142	Cisticola juncidis	AM16_20230530_081000.WAV
139	26.958644	29.241815	Cisticola juncidis	AM16_20230530_081000.WAV
140	41.045376	41.881103	Cisticola juncidis	AM16_20230530_081000.WAV
141	47.869041	49.368179	Cisticola juncidis	AM16_20230530_081000.WAV
142	54.903791	55.79552	Cisticola juncidis	AM16_20230530_081000.WAV
143	0.0	13.017237	Abiotic noise	AM16_20230530_082000.WAV
144	0.086207	60.034463	Arthropoda	AM16_20230530_082000.WAV
145	16.176048	20.439648	Abiotic noise	AM16_20230530_082000.WAV
146	0.0	60.0	Arthropoda	AM16_20230530_083000.WAV
147	0.0	65.827564	Arthropoda	AM16_20230530_083000.WAV
148	0.995118	61.275842	Emberiza calandra	AM16_20230530_083000.WAV
149	0.0	0.336014	Unk	AM16_20230530_084000.WAV
150	2.268612	59.125706	Arthropoda	AM16_20230530_084000.WAV
151	22.979151	24.80523	Cisticola juncidis	AM16_20230530_084000.WAV
152	23.368799	24.669448	Unk	AM16_20230530_084000.WAV
153	39.691226	39.891326	Emberiza calandra	AM16_20230530_084000.WAV
154	0.336014	7.20757	Cisticola juncidis	AM16_20230530_085000.WAV
155	2.395175	59.900815	Arthropoda	AM16_20230530_085000.WAV
156	9.925178	34.010278	Cisticola juncidis	AM16_20230530_085000.WAV
157	37.189833	48.992571	Cisticola juncidis	AM16_20230530_085000.WAV
158	55.32578	59.91972	Cisticola juncidis	AM16_20230530_085000.WAV
159	0.0	45.088668	Unk-Mel cal/Emb cal	AM16_20230530_090000.WAV
160	1.030328	1.172116	Cisticola juncidis	AM16_20230530_090000.WAV
161	1.929925	52.386037	Arthropoda	AM16_20230530_090000.WAV
162	6.593154	6.991671	Unk	AM16_20230530_090000.WAV
163	8.488391	8.805051	Saxicola rubicola	AM16_20230530_090000.WAV
164	10.544321	10.794813	Unk	AM16_20230530_090000.WAV
165	14.599465	17.345431	Cisticola juncidis	AM16_20230530_090000.WAV
166	35.120953	35.83462	Saxicola rubicola	AM16_20230530_090000.WAV
167	37.970897	44.436442	Cisticola juncidis	AM16_20230530_090000.WAV
168	48.368703	58.747604	Unk/Mel cal /Emb cal	AM16_20230530_090000.WAV
169	48.623922	50.840545	Abiotic noise	AM16_20230530_090000.WAV
170	48.685363	48.841331	Cisticola juncidis	AM16_20230530_090000.WAV
171	51.58257	57.485688	Cisticola juncidis	AM16_20230530_090000.WAV
172	58.322239	59.191874	Abiotic noise	AM16_20230530_090000.WAV
173	0.0	58.019757	Artrhopoda	AM16_20230530_091000.WAV
174	9.216237	9.547076	Unk	AM16_20230530_091000.WAV
175	14.8216	56.639685	Abiotic noise	AM16_20230530_091000.WAV
176	16.176048	16.524986	Unk	AM16_20230530_091000.WAV
177	0.226861	60.0	Arthropoda	AM16_20230530_092000.WAV
178	0.775109	4.679013	Unk	AM16_20230530_092000.WAV
179	1.559671	53.652679	Arthropoda	AM16_20230530_092000.WAV
180	14.207184	16.003169	Unk	AM16_20230530_092000.WAV
181	25.200501	25.427362	Unk	AM16_20230530_092000.WAV
182	30.758601	30.928747	Unk	AM16_20230530_092000.WAV
183	49.427389	57.216291	Unk	AM16_20230530_092000.WAV
184	3.875546	5.651924	Unk	AM16_20230530_093000.WAV
185	6.483343	60.0	Arthropoda	AM16_20230530_093000.WAV
186	9.30131	14.745979	Cisticola juncidis	AM16_20230530_093000.WAV
187	9.887368	17.046238	Unk	AM16_20230530_093000.WAV
188	18.016562	19.52897	Unk	AM16_20230530_093000.WAV
189	55.429758	58.946107	Unk	AM16_20230530_093000.WAV
190	0.0	58.218261	Arthropoda	AM16_20230530_094000.WAV
191	4.518319	6.134406	Cisticola juncidis	AM16_20230530_094000.WAV
192	47.168229	53.161146	Cisticola juncidis	AM16_20230530_094000.WAV
193	55.505379	55.61881	Unk	AM16_20230530_094000.WAV
194	58.322239	58.621482	Unk	AM16_20230530_094000.WAV
195	58.747604	59.853532	Unk	AM16_20230530_094000.WAV
196	0.0	3.672316	Arthropoda	AM16_20230530_095000.WAV
197	5.170545	7.28319	Arthropoda	AM16_20230530_095000.WAV
198	6.876731	10.591583	Unk	AM16_20230530_095000.WAV
199	10.775908	16.797183	Abiotic noise	AM16_20230530_095000.WAV
200	10.907524	14.533297	Arthropoda	AM16_20230530_095000.WAV
201	12.297769	14.490761	Unk	AM16_20230530_095000.WAV
202	15.714866	20.828696	Unk	AM16_20230530_095000.WAV
203	15.74795	16.702657	Arthropoda	AM16_20230530_095000.WAV
204	20.351342	42.862592	Arthropoda	AM16_20230530_095000.WAV
205	22.979151	26.117143	Unk	AM16_20230530_095000.WAV
206	27.7905	29.000426	Abiotic noise	AM16_20230530_095000.WAV
207	28.400189	28.690408	Unk	AM16_20230530_095000.WAV
208	32.153935	32.357143	Unk	AM16_20230530_095000.WAV
209	33.863764	34.066628	Unk	AM16_20230530_095000.WAV
210	35.291099	38.865594	Abiotic noise	AM16_20230530_095000.WAV
211	37.063452	37.347029	Unk	AM16_20230530_095000.WAV
212	39.937028	40.178068	Unk	AM16_20230530_095000.WAV
213	43.302136	47.39509	Unk	AM16_20230530_095000.WAV
214	47.168229	59.995341	Arthropoda	AM16_20230530_095000.WAV
215	47.517973	59.995341	Abiotic noise	AM16_20230530_095000.WAV
216	55.354138	57.575488	Unk	AM16_20230530_095000.WAV
217	0.021539	59.965537	Saxicola rubicola	AM16_20230530_100000.WAV
218	15.327311	22.504308	Arthropoda	AM16_20230530_100000.WAV
219	6.36703	60.034463	Arthropoda	AM16_20230530_101000.WAV
220	33.609994	34.491429	Unk	AM16_20230530_101000.WAV
221	38.783816	44.067792	Unk	AM16_20230530_101000.WAV
222	40.768852	99.535361	Cisticola juncidis	AM16_20230530_101000.WAV
223	48.453776	48.652279	Unk	AM16_20230530_101000.WAV
224	49.124907	49.956732	Cisticola juncidis	AM16_20230530_101000.WAV
225	0.0	60.0	Arthropoda	AM16_20230530_102000.WAV
226	0.085757	2.395175	Abiotic noise	AM16_20230530_102000.WAV
227	2.51554	21.48929	Cisticola juncidis	AM16_20230530_102000.WAV
228	22.539814	22.539814		AM16_20230530_102000.WAV
229	32.123165	32.444754	Unk	AM16_20230530_102000.WAV
230	33.245154	36.392878	Unk	AM16_20230530_102000.WAV
231	39.827008	40.848946	Unk	AM16_20230530_102000.WAV
232	44.436442	45.651342	Unk	AM16_20230530_102000.WAV
233	48.453776	50.653837	Unk	AM16_20230530_102000.WAV
234	50.439444	51.154086	Unk	AM16_20230530_102000.WAV
235	53.826848	54.126998	Unk	AM16_20230530_102000.WAV

