	start	end	specie	file
51	3.454911	3.79954	Charadrius hiaticula	AM4_20230530_095000.WAV
52	8.012636	8.951752	Curruca melanocephala	AM4_20230530_095000.WAV
53	9.33946	10.821367	Curruca melanocephala	AM4_20230530_095000.WAV
54	12.02757	12.389431	Unk	AM4_20230530_095000.WAV
55	14.203044	14.47444	Unk	AM4_20230530_095000.WAV
56	15.982194	17.050546	Unk	AM4_20230530_095000.WAV
57	18.377369	18.653073	Unk	AM4_20230530_095000.WAV
58	21.056864	21.143021	Saxicola rubicola	AM4_20230530_095000.WAV
59	21.823665	22.23722	Unk	AM4_20230530_095000.WAV
60	21.995979	22.064905	Saxicola rubicola	AM4_20230530_095000.WAV
61	22.857553	22.978173	Saxicola rubicola	AM4_20230530_095000.WAV
62	23.004021	23.193567	Unk	AM4_20230530_095000.WAV
63	23.236646	23.331419	Saxicola rubicola	AM4_20230530_095000.WAV
64	23.564044	24.003446	Unk	AM4_20230530_095000.WAV
65	23.564044	23.667433	Saxicola rubicola	AM4_20230530_095000.WAV
66	24.412694	24.498851	Saxicola rubicola	AM4_20230530_095000.WAV
67	25.304423	25.403504	Saxicola rubicola	AM4_20230530_095000.WAV
68	26.398621	27.066341	Unk	AM4_20230530_095000.WAV
69	27.716829	31.318208	Curruca melanocephala	AM4_20230530_095000.WAV
70	31.826536	32.838886	Unk	AM4_20230530_095000.WAV
71	34.350948	39.843481	Curruca melanocephala	AM4_20230530_095000.WAV
72	36.552269	37.452613	Unk	AM4_20230530_095000.WAV
73	37.887708	38.628662	Unk	AM4_20230530_095000.WAV
74	40.24842	40.347501	Cisticola juncidis	AM4_20230530_095000.WAV
75	40.717978	47.744113	Curruca melanocephala	AM4_20230530_095000.WAV
76	41.015221	41.11861	Cisticola juncidis	AM4_20230530_095000.WAV
77	41.700172	43.095922	Unk	AM4_20230530_095000.WAV
78	43.48363	43.561172	Cisticola juncidis	AM4_20230530_095000.WAV
79	44.276278	44.375359	Cisticola juncidis	AM4_20230530_095000.WAV
80	45.852958	45.973578	Cisticola juncidis	AM4_20230530_095000.WAV
81	46.662837	46.770534	Cisticola juncidis	AM4_20230530_095000.WAV
82	47.498564	47.606261	Cisticola juncidis	AM4_20230530_095000.WAV
83	48.299828	48.403217	Cisticola juncidis	AM4_20230530_095000.WAV
84	49.131246	49.247559	Cisticola juncidis	AM4_20230530_095000.WAV
85	49.93251	50.048823	Cisticola juncidis	AM4_20230530_095000.WAV
86	50.376221	50.763929	Curruca melanocephala	AM4_20230530_095000.WAV
87	50.78116	50.884549	Cisticola juncidis	AM4_20230530_095000.WAV
88	51.556577	51.655658	Cisticola juncidis	AM4_20230530_095000.WAV
89	52.073521	52.146755	Unk	AM4_20230530_095000.WAV
90	52.392303	52.508616	Cisticola juncidis	AM4_20230530_095000.WAV
91	53.232338	53.34865	Cisticola juncidis	AM4_20230530_095000.WAV
92	54.042217	54.162837	Cisticola juncidis	AM4_20230530_095000.WAV
93	54.899483	55.015796	Cisticola juncidis	AM4_20230530_095000.WAV
94	55.618897	55.71367	Unk	AM4_20230530_095000.WAV
95	55.743825	55.873061	Cisticola juncidis	AM4_20230530_095000.WAV
96	56.545089	56.661401	Cisticola juncidis	AM4_20230530_095000.WAV
97	57.389431	57.518667	Cisticola juncidis	AM4_20230530_095000.WAV
98	58.259621	58.371626	Cisticola juncidis	AM4_20230530_095000.WAV
99	59.103963	59.233199	Cisticola juncidis	AM4_20230530_095000.WAV
100	0.0	9.477312	abiotic noise	AM4_20230530_100000.WAV
101	2.894888	3.713383	Unk	AM4_20230530_100000.WAV
102	6.59104	8.572659	Unk	AM4_20230530_100000.WAV
103	10.640437	19.256175	Unk	AM4_20230530_100000.WAV
104	13.621482	17.97243	abiotic noise	AM4_20230530_100000.WAV
105	21.71166	21.995979	Unk	AM4_20230530_100000.WAV
106	23.839747	25.157955	abiotic noise	AM4_20230530_100000.WAV
107	27.423894	27.484204	Saxicola rubicola	AM4_20230530_100000.WAV
108	27.949454	28.466399	Unk	AM4_20230530_100000.WAV
109	28.733487	49.247559	abiotic noise	AM4_20230530_100000.WAV
110	34.014934	34.109707	Unk	AM4_20230530_100000.WAV
111	38.628662	38.788053	Unk	AM4_20230530_100000.WAV
112	43.561172	43.664561	Unk	AM4_20230530_100000.WAV
113	49.247559	50.216829	Unk	AM4_20230530_100000.WAV
114	53.40896	53.770821	Unk	AM4_20230530_100000.WAV
115	54.537622	54.666858	Unk	AM4_20230530_100000.WAV
116	54.632395	57.165422	abiotic noise	AM4_20230530_100000.WAV
117	55.183802	55.433659	Unk	AM4_20230530_100000.WAV
118	59.103963	59.982769	abiotic noise	AM4_20230530_100000.WAV
119	0.0	2.429638	abiotic noise	AM4_20230530_101000.WAV
120	1.817921	3.075818	Unk	AM4_20230530_101000.WAV
121	4.712809	7.70247	abiotic noise	AM4_20230530_101000.WAV
122	8.805284	10.071798	Unk	AM4_20230530_101000.WAV
123	9.727168	11.079839	abiotic noise	AM4_20230530_101000.WAV
124	11.605399	11.863871	Unk	AM4_20230530_101000.WAV
125	12.596209	18.144744	abiotic noise	AM4_20230530_101000.WAV
126	20.152211	22.280299	abiotic noise	AM4_20230530_101000.WAV
127	20.712234	21.358415	Saxicola rubicola	AM4_20230530_101000.WAV
128	21.71166	22.099368	Curruca melanocephala	AM4_20230530_101000.WAV
129	24.201608	25.037335	abiotic noise	AM4_20230530_101000.WAV
130	25.537048	25.924756	Sturnus sp	AM4_20230530_101000.WAV
131	27.949454	32.576106	abiotic noise	AM4_20230530_101000.WAV
132	29.991384	31.39575	Unk	AM4_20230530_101000.WAV
133	33.946008	38.236646	abiotic noise	AM4_20230530_101000.WAV
134	37.814474	37.943711	Saxicola rubicola	AM4_20230530_101000.WAV
135	39.735784	40.674899	Saxicola rubicola	AM4_20230530_101000.WAV
136	41.355543	49.049397	abiotic noise	AM4_20230530_101000.WAV
137	42.423894	43.026996	Curruca melanocephala	AM4_20230530_101000.WAV
138	50.259908	51.616887	Lanius senator	AM4_20230530_101000.WAV
139	53.40896	60.0	abiotic noise	AM4_20230530_101000.WAV
140	0.0	60.0	abiotic noise	AM4_20230530_102000.WAV
141	5.229753	6.039632	Curruca melanocephala	AM4_20230530_102000.WAV
142	22.202757	22.314762	Unk	AM4_20230530_102000.WAV
143	24.761631	26.010913	Unk	AM4_20230530_102000.WAV
144	30.964963	32.188397	Unk	AM4_20230530_102000.WAV
145	34.635267	35.350373	Curruca melanocephala	AM4_20230530_102000.WAV
146	36.272257	36.384262	Linaria cannabina	AM4_20230530_102000.WAV
147	0.0	60.0	abiotic noise	AM4_20230530_103000.WAV
148	2.584721	2.929351	Unk	AM4_20230530_103000.WAV
149	7.349225	11.605399	Unk	AM4_20230530_103000.WAV
150	0.0	60.0	abiotic noise	AM4_20230530_104000.WAV
151	41.78633	42.742677	Unk	AM4_20230530_104000.WAV
152	0.0	60.0	abiotic noise	AM4_20230530_105000.WAV
153	5.936244	8.805284	Unk	AM4_20230530_105000.WAV
154	16.852384	20.246984	CURUND/CURMEL	AM4_20230530_105000.WAV
155	25.157955	26.148765	Unk	AM4_20230530_105000.WAV
156	0.0	60.0	abiotic noise	AM4_20230530_110000.WAV
157	15.094773	21.12579	Arthropoda	AM4_20230530_110000.WAV
158	56.695864	56.76479	Cisticola juncidis	AM4_20230530_110000.WAV
159	57.454049	57.518667	Cisticola juncidis	AM4_20230530_110000.WAV
160	58.156232	58.22085	Cisticola juncidis	AM4_20230530_110000.WAV
161	59.121195	59.340896	Curruca melanocephala	AM4_20230530_110000.WAV
